위반쓰레기,장소,위반일시,lat,lng
담배꽁초,대치동 선릉로424,2022.1.3 10:11,37.50291015,127.050065
담배꽁초,대치동 테헤란로424,2022.1.3 10:34,37.50549274,127.0534677
담배꽁초,대치동 선릉로90길36,2022.1.3 10:40,37.50464909,127.0521572
담배꽁초,대치동 선릉로90길40,2022.1.3 10:50,37.50479374,127.0524666
담배꽁초,대치동 선릉로90길36,2022.1.3 11:08,37.50464909,127.0521572
담배꽁초,대치동 선릉로90길64,2022.1.3 11:33,37.5053096,127.0543865
담배꽁초,대치동 테헤란로510,2022.1.3 13:15,37.50700154,127.0586561
담배꽁초,논현동 39-1,2022.1.3 9:00,37.51461825,127.0272226
담배꽁초,논현동 학동로4길20,2022.1.3 10:29,37.51009174,127.0232398
담배꽁초,논현동 학동로4길16,2022.1.3 9:33,37.51038468,127.0230969
담배꽁초,논현동 학동로4길15,2022.1.3 9:39,37.51051524,127.0235361
담배꽁초,논현동 학동로4길15,2022.1.3 9:47,37.51051524,127.0235361
담배꽁초,논현동 학동로4길15,2022.1.3 10:06,37.51051524,127.0235361
담배꽁초,논현동 학동로4길15,2022.1.3 10:23,37.51051524,127.0235361
담배꽁초,논현동 학동로4길15,2022.1.3 10:29,37.51051524,127.0235361
담배꽁초,역삼동 효성해링턴타워,2022.1.3 11:00,37.49699028,127.0297696
담배꽁초,역삼동 패스트파이브,2022.1.3 11:00,37.49649204,127.0296959
담배꽁초,역삼동 패스트파이브,2022.1.3 11:20,37.49649204,127.0296959
담배꽁초,역삼동 역삼타워,2022.1.3 11:20,37.50203684,127.038974
담배꽁초,강남역 11번출구,2022.1.3 11:50,37.49883339,127.027503
담배꽁초,강남역 11번출구,2022.1.3 12:10,37.49883339,127.027503
담배꽁초,강남역 11번출구,2022.1.3 13:40,37.49883339,127.027503
담배꽁초,강남역 11번출구,2022.1.3 13:50,37.49883339,127.027503
담배꽁초,강남역 11번출구,2022.1.3 13:50,37.49883339,127.027503
담배꽁초,강남역 11번출구,2022.1.3 13:55,37.49883339,127.027503
담배꽁초,역삼동 패스트파이브,2022.1.3 11:22,37.49649204,127.0296959
담배꽁초,강남역 1번출구,2022.1.3 11:30,37.49807624,127.028758
담배꽁초,강남역 1번출구,2022.1.3 11:42,37.49807624,127.028758
담배꽁초,역삼동 강남대로406,2022.1.3 13:25,37.49891066,127.027637
담배꽁초,대치동 테헤란로412,2022.1.3 10:50,37.50474814,127.0512647
담배꽁초,대치동 다봉타워,2022.1.3 10:58,37.50508343,127.0522374
담배꽁초,대치동 891-37,2022.1.3 11:24,37.50533141,127.0543735
담배꽁초,강남역 11번출구,2022.1.3 10:48,37.49883339,127.027503
담배꽁초,강남역 11번출구,2022.1.3 11:05,37.49883339,127.027503
담배꽁초,강남역 11번출구,2022.1.3 11:14,37.49883339,127.027503
담배꽁초,강남역 11번출구,2022.1.3 11:34,37.49883339,127.027503
담배꽁초,강남역 11번출구,2022.1.3 11:43,37.49883339,127.027503
담배꽁초,강남역 11번출구,2022.1.3 13:45,37.49883339,127.027503
담배꽁초,강남역 11번출구,2022.1.3 13:52,37.49883339,127.027503
담배꽁초,강남역 11번출구,2022.1.3 13:57,37.49883339,127.027503
담배꽁초,강남역 11번출구,2022.1.3 10:41,37.49883339,127.027503
담배꽁초,역삼동 강남대로406,2022.1.3 10:50,37.49891066,127.027637
담배꽁초,강남역 11번출구,2022.1.3 11:00,37.49883339,127.027503
담배꽁초,역삼동 강남대로406,2022.1.3 11:04,37.49891066,127.027637
담배꽁초,역삼동 강남대로406,2022.1.3 11:04,37.49891066,127.027637
담배꽁초,역삼동 강남대로406,2022.1.3 13:38,37.49891066,127.027637
담배꽁초,역삼동 강남대로406,2022.1.3 13:25,37.49891066,127.027637
담배꽁초,대치동 891-40,2022.1.3 11:29,37.50549354,127.0548744
담배꽁초,대치동 테헤란로510,2022.1.3 13:12,37.50700154,127.0586561
담배꽁초,대치동 889-51,2022.1.3 10:26,37.50408118,127.0504939
담배꽁초,대치동 테헤란로412,2022.1.3 10:32,37.50474814,127.0512647
담배꽁초,대치동 테헤란로412,2022.1.3 10:41,37.50474814,127.0512647
담배꽁초,대치동 테헤란로510,2022.1.3 14:03,37.50700154,127.0586561
담배꽁초,삼성동 테헤란로79길6,2022.1.3 10:30,37.507317,127.0556323
담배꽁초,삼성동 테헤란로79길6,2022.1.3 10:50,37.507317,127.0556323
담배꽁초,삼성동 골든타워,2022.1.3 11:50,37.50765878,127.0555779
담배꽁초,삼성동 고반식당,2022.1.3 12:10,37.50254636,127.0518556
담배꽁초,삼성동 테헤란로87길17,2022.1.3 12:30,37.50874369,127.0583424
담배꽁초,논현동 201-1,2022.1.3 11:50,37.50526437,127.0252434
담배꽁초,논현동 201-1,2022.1.3 11:00,37.50526437,127.0252434
담배꽁초,논현동 163-1,2022.1.3 10:10,37.50878072,127.0235061
담배꽁초,논현동 123-11,2022.1.3 9:55,37.51069342,127.0245942
담배꽁초,논현동 86-2,2022.1.3 9:20,37.51534859,127.0309443
담배꽁초,논현동 201-1,2022.1.3 11:20,37.50526437,127.0252434
담배꽁초,삼성동 제이에스타워,2022.1.3 10:32,37.50728393,127.0556342
담배꽁초,삼성동 제이에스타워,2022.1.3 10:53,37.50728393,127.0556342
담배꽁초,삼성동 제이에스타워,2022.1.3 11:00,37.50728393,127.0556342
담배꽁초,삼성동 삼성로91길36,2022.1.3 11:16,37.50657697,127.05336
담배꽁초,삼성동 테헤란로425,2022.1.3 11:30,37.5062489,127.0533834
담배꽁초,삼성동 제이에스타워,2022.1.3 11:41,37.50728393,127.0556342
담배꽁초,삼성동 고반식당,2022.1.3 12:07,37.50254636,127.0518556
담배꽁초,삼성동 고반식당,2022.1.3 12:10,37.50254636,127.0518556
담배꽁초,대치동 테헤란로510,2022.1.4 10:42,37.50700154,127.0586561
담배꽁초,대치동 테헤란로510,2022.1.4 10:46,37.50700154,127.0586561
담배꽁초,대치동 테헤란로510,2022.1.4 10:58,37.50700154,127.0586561
담배꽁초,대치동 테헤란로510,2022.1.4 11:01,37.50700154,127.0586561
담배꽁초,대치동 테헤란로92길12-9,2022.1.4 13:00,37.50682781,127.0604655
담배꽁초,대치동 테헤란로88길10,2022.1.4 13:40,37.50684382,127.0594632
담배꽁초,대치동 테헤란로514,2022.1.4 13:55,37.5074268,127.0597555
담배꽁초,논현동 학동로4길15,2022.1.4 9:26,37.51051524,127.0235361
담배꽁초,논현동 학동로4길15,2022.1.4 9:34,37.51051524,127.0235361
담배꽁초,논현동 학동로4길18,2022.1.4 9:43,37.51025583,127.0231534
담배꽁초,논현동 학동로4길20,2022.1.4 9:51,37.51009174,127.0232398
담배꽁초,논현동 학동로4길15,2022.1.4 10:09,37.51051524,127.0235361
담배꽁초,논현동 강남대로128길26,2022.1.4 10:10,37.51004764,127.0243029
담배꽁초,논현동 학동로4길18,2022.1.4 10:19,37.51025583,127.0231534
담배꽁초,논현동 학동로4길15,2022.1.4 10:35,37.51051524,127.0235361
담배꽁초,논현동 학동로4길15,2022.1.4 10:50,37.51051524,127.0235361
담배꽁초,역삼동 역삼타워,2022.1.4 10:50,37.50203684,127.038974
담배꽁초,역삼동 강남대로408,2022.1.4 11:10,37.4992182,127.027542
담배꽁초,역삼동 강남대로408,2022.1.4 12:10,37.4992182,127.027542
담배꽁초,역삼동 강남대로408,2022.1.4 12:00,37.4992182,127.027542
담배꽁초,역삼동 강남대로408,2022.1.4 12:10,37.4992182,127.027542
담배꽁초,역삼동 강남대로408,2022.1.4 13:20,37.4992182,127.027542
담배꽁초,역삼동 강남대로408,2022.1.4 14:00,37.4992182,127.027542
담배꽁초,역삼동 강남대로408,2022.1.4 14:05,37.4992182,127.027542
담배꽁초,역삼동 테헤란로2길27,2022.1.4 10:48,37.49649294,127.0296979
담배꽁초,역삼동 강남대로408,2022.1.4 11:26,37.4992182,127.027542
담배꽁초,역삼동 강남대로408,2022.1.4 11:45,37.4992182,127.027542
담배꽁초,역삼동 강남대로406,2022.1.4 13:23,37.49891066,127.027637
담배꽁초,역삼동 강남대로408,2022.1.4 13:58,37.4992182,127.027542
담배꽁초,강남역 11번출구,2022.1.4 11:21,37.49883339,127.027503
담배꽁초,강남역 11번출구,2022.1.4 11:40,37.49883339,127.027503
담배꽁초,강남역 11번출구,2022.1.4 13:30,37.49883339,127.027503
담배꽁초,강남역 11번출구,2022.1.4 13:50,37.49883339,127.027503
담배꽁초,강남역 11번출구,2022.1.4 13:53,37.49883339,127.027503
담배꽁초,강남역 11번출구,2022.1.4 13:56,37.49883339,127.027503
담배꽁초,강남역 11번출구,2022.1.4 14:02,37.49883339,127.027503
담배꽁초,강남역 11번출구,2022.1.4 12:50,37.49883339,127.027503
담배꽁초,강남역 11번출구,2022.1.4 13:10,37.49883339,127.027503
담배꽁초,강남역 11번출구,2022.1.4 11:15,37.49883339,127.027503
담배꽁초,강남역 11번출구,2022.1.4 11:07,37.49883339,127.027503
담배꽁초,강남역 11번출구,2022.1.4 10:58,37.49883339,127.027503
담배꽁초,강남역 11번출구,2022.1.4 12:20,37.49883339,127.027503
담배꽁초,강남역 11번출구,2022.1.4 10:50,37.49883339,127.027503
담배꽁초,강남역 11번출구,2022.1.4 10:38,37.49883339,127.027503
담배꽁초,강남역 11번출구,2022.1.4 13:23,37.49883339,127.027503
담배꽁초,강남역 11번출구,2022.1.4 13:27,37.49883339,127.027503
담배꽁초,강남역 11번출구,2022.1.4 13:30,37.49883339,127.027503
담배꽁초,강남역 11번출구,2022.1.4 13:37,37.49883339,127.027503
담배꽁초,강남역 11번출구,2022.1.4 13:53,37.49883339,127.027503
담배꽁초,강남역 11번출구,2022.1.4 14:02,37.49883339,127.027503
담배꽁초,강남역 11번출구,2022.1.4 14:07,37.49883339,127.027503
담배꽁초,강남역 11번출구,2022.1.4 14:12,37.49883339,127.027503
담배꽁초,삼성동 삼성로96길26-6,2022.1.4 11:00,37.50872566,127.057998
담배꽁초,삼성동 삼성로96길26-6,2022.1.4 11:05,37.50872566,127.057998
담배꽁초,삼성동 테헤란로447,2022.1.4 11:20,37.50712362,127.0560614
담배꽁초,삼성동 테헤란로81길22,2022.1.4 13:50,37.50850075,127.0569286
담배꽁초,삼성동 테헤란로503,2022.1.4 14:00,37.50748232,127.0571652
담배꽁초,삼성동 테헤란로503,2022.1.4 14:14,37.50748232,127.0571652
담배꽁초,삼성동 테헤란로81길9,2022.1.4 14:20,37.50782491,127.0569339
담배꽁초,삼성동 삼성로96길26-6,2022.1.4 10:58,37.50872566,127.057998
담배꽁초,삼성동 삼성로92길23,2022.1.4 11:04,37.5082327,127.0582344
담배꽁초,삼성동 테헤란로81길16,2022.1.4 11:12,37.50820269,127.0571388
담배꽁초,삼성동 테헤란로447,2022.1.4 11:25,37.50712362,127.0560614
담배꽁초,삼성동 테헤란로81길16,2022.1.4 12:10,37.50820269,127.0571388
담배꽁초,삼성동 테헤란로83길32,2022.1.4 13:40,37.5096159,127.0571768
담배꽁초,삼성동 테헤란로81길16,2022.1.4 13:55,37.50820269,127.0571388
담배꽁초,삼성동 삼성로96길6,2022.1.4 14:20,37.50845065,127.0565736
담배꽁초,대치동 한국문화의집,2022.1.4 11:00,37.50688506,127.0605651
담배꽁초,대치동 섬유센터,2022.1.4 11:00,37.50755177,127.0606402
담배꽁초,대치동 루첸타워,2022.1.4 11:10,37.50705545,127.058595
담배꽁초,대치동 루첸타워,2022.1.4 11:20,37.50705545,127.058595
담배꽁초,대치동 루첸타워,2022.1.4 11:27,37.50705545,127.058595
담배꽁초,대치동 루첸타워,2022.1.4 14:10,37.50705545,127.058595
담배꽁초,역삼동 강남대로406,2022.1.5 10:40,37.49891066,127.027637
담배꽁초,역삼동 강남대로406,2022.1.5 10:42,37.49891066,127.027637
담배꽁초,역삼동 강남대로406,2022.1.5 10:50,37.49891066,127.027637
담배꽁초,역삼동 강남대로406,2022.1.5 11:15,37.49891066,127.027637
담배꽁초,논현동 201-1,2022.1.5 10:20,37.50526437,127.0252434
담배꽁초,논현동 201-1,2022.1.5 10:20,37.50526437,127.0252434
담배꽁초,논현동 201-1,2022.1.5 11:10,37.50526437,127.0252434
담배꽁초,논현동 201-1,2022.1.5 11:20,37.50526437,127.0252434
담배꽁초,논현동 관세청사거리,2022.1.5 9:06,37.51538996,127.0353907
담배꽁초,논현동 학동로172,2022.1.5 9:22,37.51343377,127.0299058
담배꽁초,논현동 학동로120,2022.1.5 9:40,37.51168783,127.0243155
담배꽁초,논현동 학동로4길15,2022.1.5 9:45,37.51051524,127.0235361
담배꽁초,논현동 학동로4길15,2022.1.5 9:57,37.51051524,127.0235361
담배꽁초,논현동 강남대로122길23,2022.1.5 10:25,37.50848439,127.0248031
담배꽁초,강남역 1번출구,2022.1.5 11:00,37.49807624,127.028758
담배꽁초,강남역 1번출구,2022.1.5 11:00,37.49807624,127.028758
담배꽁초,역삼동 강남대로94길10,2022.1.5 11:20,37.49919632,127.0282272
담배꽁초,역삼동 강남대로408,2022.1.5 12:10,37.4992182,127.027542
담배꽁초,강남역 11번출구,2022.1.5 11:50,37.49883339,127.027503
담배꽁초,강남역 11번출구,2022.1.5 12:05,37.49883339,127.027503
담배꽁초,강남역 11번출구,2022.1.5 12:05,37.49883339,127.027503
담배꽁초,강남역 11번출구,2022.1.5 13:50,37.49883339,127.027503
담배꽁초,강남역 11번출구,2022.1.5 13:50,37.49883339,127.027503
담배꽁초,역삼동 테헤란로2길31,2022.1.5 10:35,37.49620478,127.0297834
담배꽁초,역삼동 패스트파이브,2022.1.5 11:00,37.49649204,127.0296959
담배꽁초,역삼동 패스트파이브,2022.1.5 11:21,37.49649204,127.0296959
담배꽁초,역삼동 패스트파이브,2022.1.5 11:57,37.49649204,127.0296959
담배꽁초,역삼동 패스트파이브,2022.1.5 13:24,37.49649204,127.0296959
담배꽁초,강남역 11번출구,2022.1.5 11:00,37.49883339,127.027503
담배꽁초,강남역 11번출구,2022.1.5 11:20,37.49883339,127.027503
담배꽁초,강남역 11번출구,2022.1.5 11:24,37.49883339,127.027503
담배꽁초,역삼동 테헤란로123,2022.1.5 11:10,37.49955394,127.0313935
담배꽁초,역삼동 테헤란로123,2022.1.5 11:15,37.49955394,127.0313935
담배꽁초,역삼동 강남대로406,2022.1.5 11:02,37.49891066,127.027637
담배꽁초,역삼동 강남대로406,2022.1.5 11:30,37.49891066,127.027637
담배꽁초,역삼동 강남대로406,2022.1.5 11:55,37.49891066,127.027637
담배꽁초,역삼동 강남대로406,2022.1.5 12:30,37.49891066,127.027637
담배꽁초,강남역 11번출구,2022.1.5 12:25,37.49883339,127.027503
담배꽁초,강남역 11번출구,2022.1.5 12:00,37.49883339,127.027503
담배꽁초,강남역 11번출구,2022.1.5 14:03,37.49883339,127.027503
담배꽁초,강남역 11번출구,2022.1.5 14:09,37.49883339,127.027503
담배꽁초,강남역 11번출구,2022.1.5 14:11,37.49883339,127.027503
담배꽁초,강남역 11번출구,2022.1.5 14:20,37.49883339,127.027503
담배꽁초,강남역 11번출구,2022.1.5 14:00,37.49883339,127.027503
담배꽁초,강남역 11번출구,2022.1.5 13:55,37.49883339,127.027503
담배꽁초,강남역 11번출구,2022.1.5 13:45,37.49883339,127.027503
담배꽁초,강남역 11번출구,2022.1.5 13:46,37.49883339,127.027503
담배꽁초,강남역 11번출구,2022.1.5 13:51,37.49883339,127.027503
담배꽁초,신사동 609-3,2022.1.5 13:10,37.52562826,127.0297589
담배꽁초,대치동 섬유센터,2022.1.5 14:08,37.50755177,127.0606402
담배꽁초,대치동 테헤란로88길14,2022.1.5 10:30,37.50656248,127.059722
담배꽁초,대치동 섬유센터,2022.1.5 11:20,37.50755177,127.0606402
담배꽁초,대치동 테헤란로510,2022.1.5 11:48,37.50700154,127.0586561
담배꽁초,대치동 테헤란로510,2022.1.5 12:30,37.50700154,127.0586561
담배꽁초,대치동 메트로칸,2022.1.5 13:50,37.50688564,127.0594329
담배꽁초,삼성동 삼성로511,2022.1.5 10:35,37.50766418,127.0555778
담배꽁초,삼성동 삼성로511,2022.1.5 11:05,37.50766418,127.0555778
담배꽁초,삼성동 삼성로511,2022.1.5 11:28,37.50766418,127.0555778
담배꽁초,대치동 테헤란로86길10,2022.1.5 14:30,37.50669089,127.0589774
담배꽁초,대치동 루첸타워,2022.1.5 14:20,37.50705545,127.058595
담배꽁초,삼성동 테헤란로503,2022.1.5 10:28,37.50748232,127.0571652
담배꽁초,삼성동 테헤란로79길6,2022.1.5 10:45,37.507317,127.0556323
담배꽁초,삼성동 테헤란로79길6,2022.1.5 10:53,37.507317,127.0556323
담배꽁초,삼성동 테헤란로79길6,2022.1.5 10:53,37.507317,127.0556323
담배꽁초,삼성동 테헤란로79길6,2022.1.5 11:10,37.507317,127.0556323
담배꽁초,삼성동 테헤란로79길6,2022.1.5 11:20,37.507317,127.0556323
담배꽁초,삼성동 테헤란로69길8,2022.1.5 11:45,37.5064671,127.0528484
담배꽁초,강남역 11번출구,2022.1.5 13:24,37.49883339,127.027503
담배꽁초,강남역 11번출구,2022.1.5 13:26,37.49883339,127.027503
담배꽁초,강남역 11번출구,2022.1.5 13:29,37.49883339,127.027503
담배꽁초,강남역 11번출구,2022.1.5 13:31,37.49883339,127.027503
담배꽁초,강남역 11번출구,2022.1.5 13:34,37.49883339,127.027503
담배꽁초,강남역 11번출구,2022.1.5 13:34,37.49883339,127.027503
담배꽁초,대치동 KT대치빌딩,2022.1.5 11:00,37.50526695,127.0528799
담배꽁초,대치동 한국문화의집,2022.1.5 11:20,37.50688506,127.0605651
담배꽁초,대치동 한국문화의집,2022.1.5 13:40,37.50688506,127.0605651
담배꽁초,대치동 한국문화의집,2022.1.5 14:00,37.50688506,127.0605651
담배꽁초,논현동,2022.1.5 10:10,37.51264515,127.0301548
담배꽁초,논현동 201-1,2022.1.5 10:00,37.50526437,127.0252434
담배꽁초,논현동 158-10,2022.1.5 9:45,37.5099157,127.0269511
담배꽁초,대치동 테헤란로86길10,2022.1.5 13:50,37.50669089,127.0589774
담배꽁초,대치동 테헤란로510,2022.1.5 14:20,37.50700154,127.0586561
담배꽁초,역삼동 테헤란로4길6,2022.1.6 10:40,37.49766742,127.0292864
담배꽁초,역삼동 강남대로408,2022.1.6 12:00,37.4992182,127.027542
담배꽁초,역삼동 강남대로406,2022.1.6 12:05,37.49891066,127.027637
담배꽁초,역삼동 강남대로406,2022.1.6 12:05,37.49891066,127.027637
담배꽁초,역삼동 강남대로408,2022.1.6 12:10,37.4992182,127.027542
담배꽁초,역삼동 강남대로406,2022.1.6 11:59,37.49891066,127.027637
담배꽁초,역삼동 강남대로406,2022.1.6 11:54,37.49891066,127.027637
담배꽁초,역삼동 강남대로406,2022.1.6 11:45,37.49891066,127.027637
담배꽁초,역삼동 강남대로406,2022.1.6 10:53,37.49891066,127.027637
담배꽁초,역삼동 강남대로406,2022.1.6 12:24,37.49891066,127.027637
담배꽁초,역삼동 강남대로406,2022.1.6 12:31,37.49891066,127.027637
담배꽁초,역삼동 강남대로406,2022.1.6 12:35,37.49891066,127.027637
담배꽁초,강남역 11번출구,2022.1.6 14:41,37.49883339,127.027503
담배꽁초,강남역 11번출구,2022.1.6 14:45,37.49883339,127.027503
담배꽁초,대치동 삼성역,2022.1.6 11:10,37.50845107,127.0638689
담배꽁초,대치동 메트로칸,2022.1.6 11:50,37.50688564,127.0594329
담배꽁초,대치동 섬유센터,2022.1.6 13:20,37.50755177,127.0606402
담배꽁초,대치동 섬유센터,2022.1.6 14:10,37.50755177,127.0606402
담배꽁초,강남역 11번출구,2022.1.6 13:51,37.49883339,127.027503
담배꽁초,강남역 11번출구,2022.1.6 13:58,37.49883339,127.027503
담배꽁초,강남역 11번출구,2022.1.6 14:20,37.49883339,127.027503
담배꽁초,논현동 201-1,2022.1.6 10:20,37.50526437,127.0252434
담배꽁초,논현동 논현로127길,2022.1.6 9:11,37.51296505,127.029986
담배꽁초,논현동 영동시장,2022.1.6 9:25,37.50988505,127.0236649
담배꽁초,논현동 영동시장,2022.1.6 9:31,37.50988505,127.0236649
담배꽁초,논현동 봉은사로1길9,2022.1.6 9:43,37.50540024,127.0248359
담배꽁초,논현동 봉은사로1길9,2022.1.6 9:51,37.50540024,127.0248359
담배꽁초,논현동 봉은사로1길9,2022.1.6 10:07,37.50540024,127.0248359
담배꽁초,논현동 봉은사로1길9,2022.1.6 10:19,37.50540024,127.0248359
담배꽁초,역삼동 테헤란로2길27,2022.1.6 10:39,37.49649294,127.0296979
담배꽁초,역삼동 테헤란로2길27,2022.1.6 11:08,37.49649294,127.0296979
담배꽁초,역삼동 테헤란로2길27,2022.1.6 11:17,37.49649294,127.0296979
담배꽁초,역삼동 테헤란로2길27,2022.1.6 11:31,37.49649294,127.0296979
담배꽁초,역삼동 테헤란로2길27,2022.1.6 11:47,37.49649294,127.0296979
담배꽁초,강남역 11번출구,2022.1.6 13:28,37.49883339,127.027503
담배꽁초,강남역 11번출구,2022.1.6 13:48,37.49883339,127.027503
담배꽁초,강남역 11번출구,2022.1.6 14:00,37.49883339,127.027503
담배꽁초,강남역 11번출구,2022.1.6 11:00,37.49883339,127.027503
담배꽁초,역삼동 테헤란로105,2022.1.6 11:15,37.498637,127.0285298
담배꽁초,역삼동 테헤란로125,2022.1.6 11:28,37.49960369,127.0316768
담배꽁초,역삼동 테헤란로125,2022.1.6 11:40,37.49960369,127.0316768
담배꽁초,강남역 11번출구,2022.1.6 13:20,37.49883339,127.027503
담배꽁초,강남역 11번출구,2022.1.6 13:42,37.49883339,127.027503
담배꽁초,강남역 11번출구,2022.1.6 13:48,37.49883339,127.027503
담배꽁초,강남역 11번출구,2022.1.6 12:20,37.49883339,127.027503
담배꽁초,강남역 11번출구,2022.1.6 14:48,37.49883339,127.027503
담배꽁초,강남역 11번출구,2022.1.6 13:41,37.49883339,127.027503
담배꽁초,강남역 11번출구,2022.1.6 13:46,37.49883339,127.027503
담배꽁초,강남역 11번출구,2022.1.6 13:50,37.49883339,127.027503
담배꽁초,강남역 11번출구,2022.1.6 13:59,37.49883339,127.027503
담배꽁초,강남역 11번출구,2022.1.6 14:04,37.49883339,127.027503
담배꽁초,강남역 11번출구,2022.1.6 14:11,37.49883339,127.027503
담배꽁초,강남역 11번출구,2022.1.6 14:23,37.49883339,127.027503
담배꽁초,강남역 11번출구,2022.1.6 14:26,37.49883339,127.027503
담배꽁초,강남역 11번출구,2022.1.6 14:53,37.49883339,127.027503
담배꽁초,강남역 11번출구,2022.1.6 14:30,37.49883339,127.027503
담배꽁초,강남역 11번출구,2022.1.6 14:35,37.49883339,127.027503
담배꽁초,강남역 11번출구,2022.1.6 14:36,37.49883339,127.027503
담배꽁초,대치동 테헤란로510,2022.1.6 10:25,37.50700154,127.0586561
담배꽁초,대치동 한국문화의집,2022.1.6 11:15,37.50688506,127.0605651
담배꽁초,대치동 섬유센터,2022.1.6 11:40,37.50755177,127.0606402
담배꽁초,대치동 한국문화의집,2022.1.6 12:00,37.50688506,127.0605651
담배꽁초,대치동 메트로칸,2022.1.6 14:15,37.50688564,127.0594329
담배꽁초,대치동 한국문화의집,2022.1.6 13:23,37.50688506,127.0605651
담배꽁초,대치동 섬유센터,2022.1.6 13:50,37.50755177,127.0606402
담배꽁초,대치동 한국문화의집,2022.1.6 13:05,37.50688506,127.0605651
담배꽁초,삼성동 테헤란로503,2022.1.6 10:40,37.50748232,127.0571652
담배꽁초,삼성동 테헤란로503,2022.1.6 13:20,37.50748232,127.0571652
담배꽁초,대치동 테헤란로78길16,2022.1.6 11:30,37.50506156,127.0553384
담배꽁초,대치동 테헤란로78길16,2022.1.6 11:40,37.50506156,127.0553384
담배꽁초,대치동 포스코빌딩,2022.1.6 11:50,37.50582766,127.0561466
담배꽁초,대치동 포스코빌딩,2022.1.6 12:00,37.50582766,127.0561466
담배꽁초,대치동 선릉로86길5-4,2022.1.6 13:50,37.50346203,127.0502394
담배꽁초,대치동 섬유센터,2022.1.6 10:40,37.50755177,127.0606402
담배꽁초,논현동 201-1,2022.1.6 9:50,37.50526437,127.0252434
담배꽁초,논현동 201-1,2022.1.6 9:40,37.50526437,127.0252434
담배꽁초,논현동 201-1,2022.1.6 9:30,37.50526437,127.0252434
담배꽁초,논현동 영동시장,2022.1.6 9:20,37.50988505,127.0236649
담배꽁초,논현동,2022.1.6 9:30,37.51264515,127.0301548
담배꽁초,논현동 201-1,2022.1.6 11:20,37.50526437,127.0252434
담배꽁초,논현동 201-1,2022.1.6 11:20,37.50526437,127.0252434
담배꽁초,논현동 201-1,2022.1.6 10:40,37.50526437,127.0252434
담배꽁초,논현동 201-1,2022.1.6 10:50,37.50526437,127.0252434
담배꽁초,논현동 242-29,2022.1.6 13:10,37.51626714,127.0413356
담배꽁초,논현동 242-19,2022.1.6 13:50,37.51619125,127.040881
담배꽁초,논현동 242-20,2022.1.6 13:20,37.51607104,127.0409254
담배꽁초,논현동 242-19,2022.1.6 13:30,37.51619125,127.040881
담배꽁초,삼성동 테헤란로81길16,2022.1.6 10:26,37.50820269,127.0571388
담배꽁초,대치동 테헤란로428,2022.1.6 11:24,37.50569199,127.0541832
담배꽁초,대치동 테헤란로432,2022.1.6 11:42,37.50588064,127.0548106
담배꽁초,대치동 테헤란로78길16,2022.1.6 11:56,37.50506156,127.0553384
담배꽁초,대치동 테헤란로78길16,2022.1.6 12:00,37.50506156,127.0553384
담배꽁초,대치동 테헤란로78길12,2022.1.6 12:08,37.50541771,127.0551871
담배꽁초,대치동 테헤란로428,2022.1.6 12:13,37.50569199,127.0541832
담배꽁초,대치동 선릉로90길14,2022.1.6 14:00,37.50403838,127.0505115
담배꽁초,대치동 선릉로90길14,2022.1.6 14:00,37.50403838,127.0505115
담배꽁초,강남역 11번출구,2022.1.7 14:15,37.49883339,127.027503
담배꽁초,강남역 11번출구,2022.1.7 14:12,37.49883339,127.027503
담배꽁초,강남역 1번출구,2022.1.7 11:14,37.49807624,127.028758
담배꽁초,강남역 3번출구,2022.1.7 11:27,37.49676084,127.0284974
담배꽁초,강남역 11번출구,2022.1.7 14:08,37.49883339,127.027503
담배꽁초,강남역 3번출구,2022.1.10 11:48,37.49676084,127.0284974
담배꽁초,강남역 11번출구,2022.1.7 13:24,37.49883339,127.027503
담배꽁초,강남역 11번출구,2022.1.7 13:30,37.49883339,127.027503
담배꽁초,강남역 11번출구,2022.1.7 13:38,37.49883339,127.027503
담배꽁초,강남역 11번출구,2022.1.7 13:46,37.49883339,127.027503
담배꽁초,논현동 강남대로124길75,2022.1.7 9:22,37.51150876,127.0273807
담배꽁초,논현동 강남대로122길11,2022.1.7 10:02,37.50800098,127.0240325
담배꽁초,논현동 201-1,2022.1.7 10:31,37.50526437,127.0252434
담배꽁초,논현동 201-1,2022.1.7 10:42,37.50526437,127.0252434
담배꽁초,논현동 학동로4길15,2022.1.7 11:14,37.51051524,127.0235361
담배꽁초,논현동 학동로20길12,2022.1.7 11:29,37.5122948,127.028143
담배꽁초,논현동 강남대로128길81,2022.1.7 11:34,37.51255108,127.0279975
담배꽁초,강남역 11번출구,2022.1.7 11:25,37.49883339,127.027503
담배꽁초,강남역 11번출구,2022.1.7 11:31,37.49883339,127.027503
담배꽁초,강남역 11번출구,2022.1.7 13:15,37.49883339,127.027503
담배꽁초,강남역 11번출구,2022.1.7 13:15,37.49883339,127.027503
담배꽁초,강남역 11번출구,2022.1.7 13:17,37.49883339,127.027503
담배꽁초,강남역 11번출구,2022.1.7 13:25,37.49883339,127.027503
담배꽁초,강남역 11번출구,2022.1.7 13:39,37.49883339,127.027503
담배꽁초,강남역 11번출구,2021.1.7 13:30,37.49883339,127.027503
담배꽁초,강남역 11번출구,2022.1.7 13:25,37.49883339,127.027503
담배꽁초,강남역 11번출구,2022.1.7 13:14,37.49883339,127.027503
