grid_x,grid_y,foot_traffic,count,foot_count,x_5179,y_5179,geometry,lat,lon
16,43,0.7872377198500418,3,14545.014442476351,958338.9228871616,1944496.2931122007,POINT (127.02867692464004 37.498789090779646),37.498789090779646,127.02867692464004
16,44,0.5160848249830413,4,9535.189998709788,958338.9228871616,1944596.2931122007,POINT (127.02867125930577 37.49969042698938),37.49969042698938,127.02867125930577
16,45,0.4131391847558021,4,7633.164998967151,958338.9228871616,1944696.2931122007,POINT (127.02866559371915 37.50059176306052),37.50059176306052,127.02866559371915
16,46,0.2265586180135385,2,4185.899999433602,958338.9228871616,1944796.2931122007,POINT (127.02865992788017 37.50149309899306),37.50149309899306,127.02865992788017
16,47,0.1352279475247089,1,2498.4733329952633,958338.9228871616,1944896.2931122007,POINT (127.02865426178882 37.50239443478698),37.50239443478698,127.02865426178882
16,49,0.1451025977229056,2,2680.9174996372426,958338.9228871616,1945096.2931122007,POINT (127.02864292884897 37.504197105959015),37.504197105959015,127.02864292884897
16,50,0.0618225457483088,1,1142.23416651211,958338.9228871616,1945196.2931122007,POINT (127.02863726200044 37.50509844133712),37.50509844133712,127.02863726200044
16,51,0.1457286346600095,1,2692.4841663023435,958338.9228871616,1945296.2931122007,POINT (127.0286315948995 37.505999776576616),37.505999776576616,127.0286315948995
16,52,0.137142220087773,4,2533.841457990477,958338.9228871616,1945396.2931122007,POINT (127.0286259275461 37.50690111167751),37.50690111167751,127.0286259275461
16,53,0.1176786317337303,3,2174.231944150246,958338.9228871616,1945496.2931122007,POINT (127.02862025994027 37.507802446639786),37.507802446639786,127.02862025994027
16,54,0.1196196018253983,1,2210.093333034284,958338.9228871616,1945596.2931122007,POINT (127.02861459208198 37.50870378146344),37.50870378146344,127.02861459208198
16,55,0.1648958890913924,3,3046.6186106988707,958338.9228871616,1945696.2931122007,POINT (127.02860892397123 37.50960511614848),37.50960511614848,127.02860892397123
16,56,0.0898035853837499,3,1659.2122219977123,958338.9228871616,1945796.2931122007,POINT (127.028603255608 37.51050645069491),37.51050645069491,127.028603255608
16,57,0.091878046877064,4,1697.5399997703046,958338.9228871616,1945896.2931122007,POINT (127.02859758699229 37.51140778510273),37.51140778510273,127.02859758699229
16,58,0.1082883445396989,4,2000.7368747292783,958338.9228871616,1945996.2931122007,POINT (127.02859191812409 37.51230911937193),37.51230911937193,127.02859191812409
16,59,0.1215712915216809,3,2246.1527774738493,958338.9228871616,1946096.2931122007,POINT (127.02858624900335 37.513210453502516),37.513210453502516,127.02858624900335
16,60,0.1625692650616148,4,3003.6318745935755,958338.9228871616,1946196.2931122007,POINT (127.02858057963009 37.514111787494464),37.514111787494464,127.02858057963009
16,61,0.0502486202183116,1,928.3941665410439,958338.9228871616,1946296.2931122007,POINT (127.0285749100043 37.515013121347806),37.515013121347806,127.0285749100043
16,62,0.0554965958508612,3,1025.3558331945906,958338.9228871616,1946396.2931122007,POINT (127.02856924012595 37.51591445506251),37.51591445506251,127.02856924012595
16,63,0.1221298836533129,2,2256.4733330280073,958338.9228871616,1946496.2931122007,POINT (127.02856356999504 37.516815788638596),37.516815788638596,127.02856356999504
16,64,0.1324167650421545,3,2446.533888557846,958338.9228871616,1946596.2931122007,POINT (127.02855789961156 37.51771712207608),37.51771712207608,127.02855789961156
16,65,0.2434281033957283,4,4497.580832724763,958338.9228871616,1946696.2931122007,POINT (127.0285522289755 37.51861845537491),37.51861845537491,127.0285522289755
16,66,0.3385038887639708,4,6254.202290820405,958338.9228871616,1946796.2931122007,POINT (127.02854655808683 37.51951978853512),37.51951978853512,127.02854655808683
16,67,0.523843409444067,4,9678.537707023723,958338.9228871616,1946896.2931122007,POINT (127.02854088694555 37.52042112155671),37.52042112155671,127.02854088694555
16,68,0.3071332364802773,4,5674.597707565499,958338.9228871616,1946996.2931122007,POINT (127.02853521555166 37.521322454439655),37.521322454439655,127.02853521555166
16,69,0.1352915547718667,4,2499.6485413284363,958338.9228871616,1947096.2931122007,POINT (127.02852954390512 37.52222378718399),37.52222378718399,127.02852954390512
16,70,0.1174239283653175,4,2169.526041373106,958338.9228871616,1947196.2931122007,POINT (127.02852387200596 37.52312511978969),37.52312511978969,127.02852387200596
16,71,0.2707575023259606,4,5002.519165989772,958338.9228871616,1947296.2931122007,POINT (127.02851819985413 37.524026452256734),37.524026452256734,127.02851819985413
16,72,0.2476194049034049,4,4575.01937438095,958338.9228871616,1947396.2931122007,POINT (127.02851252744964 37.52492778458516),37.52492778458516,127.02851252744964
16,73,0.3780891785332069,4,6985.580624054776,958338.9228871616,1947496.2931122007,POINT (127.02850685479245 37.52582911677495),37.52582911677495,127.02850685479245
16,74,0.3658978421154013,5,6760.333332418587,958338.9228871616,1947596.2931122007,POINT (127.02850118188258 37.52673044882609),37.52673044882609,127.02850118188258
16,75,0.3340263677992789,6,6171.475554720489,958338.9228871616,1947696.2931122007,POINT (127.02849550871998 37.527631780738616),37.527631780738616,127.02849550871998
16,76,0.1645260702494404,6,3039.785832922018,958338.9228871616,1947796.2931122007,POINT (127.02848983530471 37.52853311251249),37.52853311251249,127.02848983530471
16,77,0.1567425397800599,6,2895.977221830365,958338.9228871616,1947896.2931122007,POINT (127.02848416163668 37.52943444414773),37.52943444414773,127.02848416163668
16,78,0.0775877502342198,4,1433.5122914726974,958338.9228871616,1947996.2931122007,POINT (127.02847848771592 37.53033577564433),37.53033577564433,127.02847848771592
16,79,0.0632443892933566,4,1168.504166508555,958338.9228871616,1948096.2931122007,POINT (127.02847281354241 37.53123710700228),37.53123710700228,127.02847281354241
16,80,0.0500954035414138,2,925.5633332080944,958338.9228871616,1948196.2931122007,POINT (127.02846713911615 37.532138438221594),37.532138438221594,127.02846713911615
16,81,0.0598747725415102,4,1106.2470831836451,958338.9228871616,1948296.2931122007,POINT (127.0284614644371 37.533039769302256),37.533039769302256,127.0284614644371
16,82,0.1092141169570279,4,2017.8414580602973,958338.9228871616,1948396.2931122007,POINT (127.02845578950526 37.533941100244284),37.533941100244284,127.02845578950526
16,83,0.0794630533510549,4,1468.160416468008,958338.9228871616,1948496.2931122007,POINT (127.0284501143206 37.53484243104764),37.53484243104764,127.0284501143206
16,84,0.0402658117654193,2,743.9516665660019,958338.9228871616,1948596.2931122007,POINT (127.02844443888316 37.535743761712375),37.535743761712375,127.02844443888316
17,36,0.5914662573251085,1,10927.938331854666,958438.9228871616,1943796.2931122007,POINT (127.02984777198357 37.49248424064357),37.49248424064357,127.02984777198357
17,37,0.7716809124461296,2,14257.586664737464,958438.9228871616,1943896.2931122007,POINT (127.02984212200813 37.4933855779694),37.4933855779694,127.02984212200813
17,38,0.508350867047063,4,9392.297290395789,958438.9228871616,1943996.2931122007,POINT (127.02983647178107 37.49428691515663),37.49428691515663,127.02983647178107
17,39,0.5402254271960706,4,9981.212081982769,958438.9228871616,1944096.2931122007,POINT (127.02983082130233 37.49518825220529),37.49518825220529,127.02983082130233
17,40,0.672701465788286,3,12428.841109429359,958438.9228871616,1944196.2931122007,POINT (127.02982517057188 37.49608958911534),37.49608958911534,127.02982517057188
17,41,0.6035254967919383,4,11150.744998491185,958438.9228871616,1944296.2931122007,POINT (127.02981951958975 37.49699092588679),37.49699092588679,127.02981951958975
17,42,0.4905488324428035,2,9063.386665440292,958438.9228871616,1944396.2931122007,POINT (127.02981386835592 37.497892262519656),37.497892262519656,127.02981386835592
17,43,0.9408029643119592,2,17382.287914314657,958438.9228871616,1944496.2931122007,POINT (127.02980821687036 37.49879359901393),37.49879359901393,127.02980821687036
17,44,0.7085588777421914,4,13091.343123228602,958438.9228871616,1944596.2931122007,POINT (127.02980256513308 37.499694935369575),37.499694935369575,127.02980256513308
17,45,0.4414637140500516,4,8156.489373896341,958438.9228871616,1944696.2931122007,POINT (127.02979691314407 37.50059627158666),37.50059627158666,127.02979691314407
17,46,0.06695785277359,3,1237.1141664992717,958438.9228871616,1944796.2931122007,POINT (127.02979126090327 37.501497607665115),37.501497607665115,127.02979126090327
17,47,0.0631504236147567,3,1166.7680553976788,958438.9228871616,1944896.2931122007,POINT (127.02978560841072 37.50239894360499),37.50239894360499,127.02978560841072
17,48,0.1273797085304173,1,2353.4691663482154,958438.9228871616,1944996.2931122007,POINT (127.02977995566641 37.50330027940625),37.50330027940625,127.02977995566641
17,50,0.0440813219726121,2,814.4470832231287,958438.9228871616,1945196.2931122007,POINT (127.02976864942238 37.50510295059297),37.50510295059297,127.02976864942238
17,51,0.1262914957651792,3,2333.363333017604,958438.9228871616,1945296.2931122007,POINT (127.02976299592265 37.50600428597843),37.50600428597843,127.02976299592265
17,52,0.1424067148866205,3,2631.1083329773164,958438.9228871616,1945396.2931122007,POINT (127.02975734217108 37.50690562122527),37.50690562122527,127.02975734217108
17,53,0.050350509082931,1,930.2766665407886,958438.9228871616,1945496.2931122007,POINT (127.0297516881677 37.50780695633349),37.50780695633349,127.0297516881677
17,54,0.0771676898232339,2,1425.7512498070791,958438.9228871616,1945596.2931122007,POINT (127.02974603391247 37.50870829130311),37.50870829130311,127.02974603391247
17,55,0.0790866193253295,2,1461.2054164689498,958438.9228871616,1945696.2931122007,POINT (127.02974037940537 37.50960962613412),37.50960962613412,127.02974037940537
17,56,0.0663871804143171,2,1226.5704165006978,958438.9228871616,1945796.2931122007,POINT (127.02973472464639 37.51051096082652),37.51051096082652,127.02973472464639
17,57,0.0673047778176079,4,1243.5239581650703,958438.9228871616,1945896.2931122007,POINT (127.02972906963554 37.51141229538031),37.51141229538031,127.02972906963554
17,58,0.081544799063774,3,1506.6227775739142,958438.9228871616,1945996.2931122007,POINT (127.02972341437278 37.51231362979549),37.51231362979549,127.02972341437278
17,59,0.09177061027878,4,1695.5549997705727,958438.9228871616,1946096.2931122007,POINT (127.02971775885813 37.51321496407204),37.51321496407204,127.02971775885813
17,60,0.2506716168688223,4,4631.412082706653,958438.9228871616,1946196.2931122007,POINT (127.02971210309154 37.51411629820999),37.51411629820999,127.02971210309154
17,61,0.2868785736298651,4,5300.37229094947,958438.9228871616,1946296.2931122007,POINT (127.02970644707304 37.51501763220931),37.51501763220931,127.02970644707304
17,62,0.2154151154295631,2,3980.0124994614603,958438.9228871616,1946396.2931122007,POINT (127.02970079080258 37.51591896607001),37.51591896607001,127.02970079080258
17,63,0.1819362454221753,4,3361.456457878491,958438.9228871616,1946496.2931122007,POINT (127.02969513428015 37.5168202997921),37.5168202997921,127.02969513428015
17,64,0.112562478672375,4,2079.7058330519267,958438.9228871616,1946596.2931122007,POINT (127.02968947750576 37.517721633375565),37.517721633375565,127.02968947750576
17,65,0.1591204577944716,1,2939.911666268865,958438.9228871616,1946696.2931122007,POINT (127.0296838204794 37.5186229668204),37.5186229668204,127.0296838204794
17,66,0.24902744676958,4,4601.03437437743,958438.9228871616,1946796.2931122007,POINT (127.02967816320107 37.51952430012662),37.51952430012662,127.02967816320107
17,67,0.351718815870528,4,6498.361457454037,958438.9228871616,1946896.2931122007,POINT (127.0296725056707 37.52042563329422),37.52042563329422,127.0296725056707
17,68,0.2377989691431332,4,4393.576874405501,958438.9228871616,1946996.2931122007,POINT (127.02966684788834 37.52132696632319),37.52132696632319,127.02966684788834
17,69,0.1276079549223637,4,2357.6862496809804,958438.9228871616,1947096.2931122007,POINT (127.02966118985394 37.522228299213516),37.522228299213516,127.02966118985394
17,70,0.1286575026901716,4,2377.0777080116895,958438.9228871616,1947196.2931122007,POINT (127.0296555315675 37.523129631965226),37.523129631965226,127.0296555315675
17,71,0.1989853443196952,4,3676.4558328358694,958438.9228871616,1947296.2931122007,POINT (127.02964987302903 37.5240309645783),37.5240309645783,127.02964987302903
17,72,0.185570157558906,4,3428.59666620274,958438.9228871616,1947396.2931122007,POINT (127.02964421423847 37.52493229705276),37.52493229705276,127.02964421423847
17,73,0.2623359185884968,4,4846.921874344159,958438.9228871616,1947496.2931122007,POINT (127.02963855519585 37.52583362938858),37.52583362938858,127.02963855519585
17,74,0.3122874193310757,4,5769.826457552615,958438.9228871616,1947596.2931122007,POINT (127.02963289590114 37.52673496158575),37.52673496158575,127.02963289590114
17,75,0.2494608465482999,4,4609.041874376348,958438.9228871616,1947696.2931122007,POINT (127.02962723635433 37.52763629364431),37.52763629364431,127.02962723635433
17,76,0.3697962977064079,4,6832.361249075509,958438.9228871616,1947796.2931122007,POINT (127.02962157655541 37.52853762556422),37.52853762556422,127.02962157655541
17,77,0.2234651475979615,4,4128.7449994413355,958438.9228871616,1947896.2931122007,POINT (127.0296159165044 37.529438957345505),37.529438957345505,127.0296159165044
17,78,0.0945171143054405,6,1746.2994442081513,958438.9228871616,1947996.2931122007,POINT (127.02961025620124 37.53034028898814),37.53034028898814,127.02961025620124
17,79,0.1183016241828476,6,2185.742360815356,958438.9228871616,1948096.2931122007,POINT (127.0296045956459 37.53124162049215),37.53124162049215,127.0296045956459
17,80,0.0920739765928262,3,1701.159999769815,958438.9228871616,1948196.2931122007,POINT (127.02959893483843 37.53214295185751),37.53214295185751,127.02959893483843
17,81,0.0751976054057086,6,1389.351944256449,958438.9228871616,1948296.2931122007,POINT (127.0295932737788 37.53304428308424),37.53304428308424,127.0295932737788
17,82,0.077511789131365,5,1432.1088331395526,958438.9228871616,1948396.2931122007,POINT (127.02958761246698 37.53394561417231),37.53394561417231,127.02958761246698
17,83,0.0684130165482693,4,1263.9997914956332,958438.9228871616,1948496.2931122007,POINT (127.02958195090297 37.53484694512175),37.53484694512175,127.02958195090297
18,34,0.6175708023589098,2,11410.246248456073,958538.9228871616,1943596.2931122007,POINT (127.03099024131582 37.4906860616672),37.4906860616672,127.03099024131582
18,35,0.4233298452897575,3,7821.447776719454,958538.9228871616,1943696.2931122007,POINT (127.03098460543524 37.49158739941576),37.49158739941576,127.03098460543524
18,36,0.5651439975726184,4,10441.607915253806,958538.9228871616,1943796.2931122007,POINT (127.03097896930359 37.49248873702572),37.49248873702572,127.03097896930359
18,37,0.3344067559007599,3,6178.503610275095,958538.9228871616,1943896.2931122007,POINT (127.03097333292094 37.4933900744971),37.4933900744971,127.03097333292094
18,38,0.2599265784511613,4,4802.406874350182,958538.9228871616,1943996.2931122007,POINT (127.03096769628723 37.4942914118299),37.4942914118299,127.03096769628723
18,39,0.3668560514849829,3,6778.03722130508,958538.9228871616,1944096.2931122007,POINT (127.03096205940246 37.495192749024106),37.495192749024106,127.03096205940246
18,40,0.5498734547292472,2,10159.469165291981,958538.9228871616,1944196.2931122007,POINT (127.0309564222666 37.49609408607972),37.49609408607972,127.0309564222666
18,41,0.3239476391816718,3,5985.260832523463,958538.9228871616,1944296.2931122007,POINT (127.03095078487962 37.49699542299674),37.49699542299674,127.03095078487962
18,42,0.4989919869414468,4,9219.38249875252,958538.9228871616,1944396.2931122007,POINT (127.0309451472416 37.49789675977517),37.49789675977517,127.0309451472416
18,43,0.7599509738206394,2,14040.864164766786,958538.9228871616,1944496.2931122007,POINT (127.03093950935244 37.498798096415015),37.498798096415015,127.03093950935244
18,44,0.6402637054307677,4,11829.52062339934,958538.9228871616,1944596.2931122007,POINT (127.03093387121213 37.499699432916245),37.499699432916245,127.03093387121213
18,45,0.2486665058049421,4,4594.3656243783325,958538.9228871616,1944696.2931122007,POINT (127.03092823282071 37.5006007692789),37.5006007692789,127.03092823282071
18,46,0.0782087919558493,4,1444.9866664711442,958538.9228871616,1944796.2931122007,POINT (127.03092259417814 37.50150210550295),37.50150210550295,127.03092259417814
18,47,0.1190914545736326,3,2200.3352774800487,958538.9228871616,1944896.2931122007,POINT (127.0309169552844 37.502403441588406),37.502403441588406,127.0309169552844
18,48,0.104152790989822,3,1924.328333072951,958538.9228871616,1944996.2931122007,POINT (127.03091131613951 37.50330477753526),37.50330477753526,127.03091131613951
18,49,0.0538273369154327,4,994.5145831987633,958538.9228871616,1945096.2931122007,POINT (127.03090567674342 37.50420611334352),37.50420611334352,127.03090567674342
18,50,0.072442561778177,3,1338.4497220411151,958538.9228871616,1945196.2931122007,POINT (127.03090003709615 37.505107449013174),37.505107449013174,127.03090003709615
18,51,0.1740396216206591,2,3215.5583328982325,958538.9228871616,1945296.2931122007,POINT (127.03089439719763 37.50600878454423),37.50600878454423,127.03089439719763
18,52,0.1197090646686797,4,2211.7462497007273,958538.9228871616,1945396.2931122007,POINT (127.03088875704793 37.50691011993668),37.50691011993668,127.03088875704793
18,53,0.0560576386073912,1,1035.7216665265225,958538.9228871616,1945496.2931122007,POINT (127.03088311664699 37.50781145519051),37.50781145519051,127.03088311664699
18,54,0.1782373165531078,1,3293.114999554406,958538.9228871616,1945596.2931122007,POINT (127.03087747599481 37.50871279030575),37.50871279030575,127.03087747599481
18,55,0.0995071503916062,2,1838.495416417897,958538.9228871616,1945696.2931122007,POINT (127.03087183509138 37.509614125282376),37.509614125282376,127.03087183509138
18,56,0.0901072674224762,3,1664.823055330287,958538.9228871616,1945796.2931122007,POINT (127.03086619393663 37.51051546012039),37.51051546012039,127.03086619393663
18,57,0.1848614007556171,3,3415.501666204513,958538.9228871616,1945896.2931122007,POINT (127.03086055253067 37.5114167948198),37.5114167948198,127.03086055253067
18,58,0.0852351657802076,4,1574.8060414535785,958538.9228871616,1945996.2931122007,POINT (127.03085491087339 37.51231812938061),37.51231812938061,127.03085491087339
18,59,0.2393443174175056,4,4422.128749401639,958538.9228871616,1946096.2931122007,POINT (127.03084926896481 37.5132194638028),37.5132194638028,127.03084926896481
18,60,0.3535773517516737,4,6532.699790782722,958538.9228871616,1946196.2931122007,POINT (127.03084362680492 37.514120798086374),37.514120798086374,127.03084362680492
18,61,0.280720318641074,4,5186.592290964864,958538.9228871616,1946296.2931122007,POINT (127.0308379843937 37.51502213223132),37.51502213223132,127.0308379843937
18,62,0.1524706420305345,2,2817.0495829521556,958538.9228871616,1946396.2931122007,POINT (127.03083234173113 37.51592346623767),37.51592346623767,127.03083234173113
18,63,0.1145217645541156,4,2115.905624713695,958538.9228871616,1946496.2931122007,POINT (127.03082669881725 37.5168248001054),37.5168248001054,127.03082669881725
18,64,0.0418584172588731,4,773.3766665620199,958538.9228871616,1946596.2931122007,POINT (127.03082105565197 37.51772613383451),37.51772613383451,127.03082105565197
18,65,0.0555850325889323,4,1026.9897915277033,958538.9228871616,1946696.2931122007,POINT (127.03081541223533 37.51862746742499),37.51862746742499,127.03081541223533
18,66,0.1873520324808229,3,3461.5186106427304,958538.9228871616,1946796.2931122007,POINT (127.03080976856731 37.51952880087686),37.51952880087686,127.03080976856731
18,67,0.1409455861706636,4,2604.1124996476356,958538.9228871616,1946896.2931122007,POINT (127.03080412464789 37.520430134190114),37.520430134190114,127.03080412464789
18,68,0.2585871841511442,4,4777.660207686864,958538.9228871616,1946996.2931122007,POINT (127.03079848047705 37.521331467364746),37.521331467364746,127.03079848047705
18,69,0.1103929314295721,4,2039.621249724017,958538.9228871616,1947096.2931122007,POINT (127.03079283605479 37.52223280040076),37.52223280040076,127.03079283605479
18,70,0.108680925627635,4,2007.9902080616307,958538.9228871616,1947196.2931122007,POINT (127.03078719138112 37.52313413329813),37.52313413329813,127.03078719138112
18,71,0.1793033045560435,4,3312.810207885074,958538.9228871616,1947296.2931122007,POINT (127.03078154645598 37.52403546605687),37.52403546605687,127.03078154645598
18,72,0.1757377355366721,4,3246.932707893988,958538.9228871616,1947396.2931122007,POINT (127.0307759012794 37.524936798677),37.524936798677,127.0307759012794
18,73,0.1756347416356723,4,3245.0297912275787,958538.9228871616,1947496.2931122007,POINT (127.03077025585135 37.5258381311585),37.5258381311585,127.03077025585135
18,74,0.2109133776301824,4,3896.838332806048,958538.9228871616,1947596.2931122007,POINT (127.03076461017181 37.52673946350136),37.52673946350136,127.03076461017181
18,75,0.2124500434758522,4,3925.229791135541,958538.9228871616,1947696.2931122007,POINT (127.0307589642408 37.5276407957056),37.5276407957056,127.0307589642408
18,76,0.2885655356991418,4,5331.540624278586,958538.9228871616,1947796.2931122007,POINT (127.03075331805827 37.528542127771196),37.528542127771196,127.03075331805827
18,77,0.2092674259416739,4,3866.427707810164,958538.9228871616,1947896.2931122007,POINT (127.03074767162424 37.52944345969818),37.52944345969818,127.03074767162424
18,78,0.1254884124550845,3,2318.5255552418334,958538.9228871616,1947996.2931122007,POINT (127.03074202493868 37.53034479148651),37.53034479148651,127.03074202493868
18,79,0.1539335523357576,4,2844.078332948498,958538.9228871616,1948096.2931122007,POINT (127.03073637800156 37.53124612313621),37.53124612313621,127.03073637800156
18,80,0.1068697597243849,4,1974.5270830661573,958538.9228871616,1948196.2931122007,POINT (127.03073073081292 37.532147454647266),37.532147454647266,127.03073073081292
18,81,0.06667004717592,2,1231.796666499992,958538.9228871616,1948296.2931122007,POINT (127.0307250833727 37.5330487860197),37.5330487860197,127.0307250833727
18,82,0.0726763145588892,4,1342.7685414849748,958538.9228871616,1948396.2931122007,POINT (127.03071943568088 37.53395011725348),37.53395011725348,127.03071943568088
18,83,0.0501996077203539,3,927.488610985611,958538.9228871616,1948496.2931122007,POINT (127.03071378773753 37.534851448348626),37.534851448348626,127.03071378773753
19,31,0.5346260274428116,1,9877.757498663434,958638.9228871616,1943296.2931122007,POINT (127.03213827706783 37.4879865324155),37.4879865324155,127.03213827706783
19,32,0.2479382530026572,2,4580.91041604682,958638.9228871616,1943396.2931122007,POINT (127.03213265552999 37.48888787072497),37.48888787072497,127.03213265552999
19,33,0.2840049490745675,3,5247.279165956654,958638.9228871616,1943496.2931122007,POINT (127.03212703374179 37.48978920889589),37.48978920889589,127.03212703374179
19,34,0.4125511926426497,4,7622.301248968622,958638.9228871616,1943596.2931122007,POINT (127.03212141170316 37.490690546928214),37.490690546928214,127.03212141170316
19,35,0.2415967198370707,4,4463.744166062675,958638.9228871616,1943696.2931122007,POINT (127.03211578941414 37.491591884821965),37.491591884821965,127.03211578941414
19,36,0.2393818209991484,4,4422.821666068212,958638.9228871616,1943796.2931122007,POINT (127.03211016687467 37.492493222577124),37.492493222577124,127.03211016687467
19,37,0.2856801503995106,4,5278.230207619132,958638.9228871616,1943896.2931122007,POINT (127.0321045440848 37.493394560193714),37.493394560193714,127.0321045440848
19,38,0.349252273186688,4,6452.789582460203,958638.9228871616,1943996.2931122007,POINT (127.03209892104445 37.4942958976717),37.4942958976717,127.03209892104445
19,39,0.1563401862615495,1,2888.5433329424827,958638.9228871616,1944096.2931122007,POINT (127.03209329775365 37.49519723501113),37.49519723501113,127.03209329775365
19,40,0.3112048257134177,3,5749.824443666431,958638.9228871616,1944196.2931122007,POINT (127.03208767421238 37.49609857221196),37.49609857221196,127.03208767421238
19,41,0.3280874963596286,3,6061.748888068669,958638.9228871616,1944296.2931122007,POINT (127.03208205042063 37.496999909274194),37.496999909274194,127.03208205042063
19,42,0.4685591722682145,4,8657.105415495269,958638.9228871616,1944396.2931122007,POINT (127.03207642637837 37.49790124619785),37.49790124619785,127.03207642637837
19,43,0.2840953365401263,2,5248.949165956427,958638.9228871616,1944496.2931122007,POINT (127.03207080208561 37.49880258298291),37.49880258298291,127.03207080208561
19,44,0.5442445347183995,4,10055.469165306056,958638.9228871616,1944596.2931122007,POINT (127.03206517754234 37.49970391962937),37.49970391962937,127.03206517754234
19,45,0.2834348405093663,4,5236.745832624746,958638.9228871616,1944696.2931122007,POINT (127.03205955274854 37.50060525613726),37.50060525613726,127.03205955274854
19,46,0.182653477929674,3,3374.7080550989212,958638.9228871616,1944796.2931122007,POINT (127.03205392770418 37.501506592506544),37.501506592506544,127.03205392770418
19,47,0.121337155361,4,2241.8268746966573,958638.9228871616,1944896.2931122007,POINT (127.03204830240927 37.502407928737234),37.502407928737234,127.03204830240927
19,48,0.1045874762190251,4,1932.3595830718646,958638.9228871616,1944996.2931122007,POINT (127.03204267686378 37.50330926482934),37.50330926482934,127.03204267686378
19,49,0.1035279943996756,4,1912.784583074513,958638.9228871616,1945096.2931122007,POINT (127.03203705106772 37.504210600782834),37.504210600782834,127.03203705106772
19,50,0.0669109000033072,1,1236.246666499389,958638.9228871616,1945196.2931122007,POINT (127.03203142502109 37.505111936597736),37.505111936597736,127.03203142502109
19,51,0.0838805152126129,2,1549.7774997902968,958638.9228871616,1945296.2931122007,POINT (127.03202579872385 37.50601327227404),37.50601327227404,127.03202579872385
19,52,0.2374735133773617,4,4387.563749406314,958638.9228871616,1945396.2931122007,POINT (127.03202017217598 37.50691460781174),37.50691460781174,127.03202017217598
19,53,0.3329965904102485,4,6152.449374167509,958638.9228871616,1945496.2931122007,POINT (127.0320145453775 37.50781594321084),37.50781594321084,127.0320145453775
19,54,0.2039154190270327,4,3767.5439578235423,958638.9228871616,1945596.2931122007,POINT (127.03200891832839 37.50871727847133),37.50871727847133,127.03200891832839
19,55,0.1497696173923164,2,2767.145416292242,958638.9228871616,1945696.2931122007,POINT (127.0320032910286 37.50961861359323),37.50961861359323,127.0320032910286
19,56,0.2344860136954826,3,4332.366666080451,958638.9228871616,1945796.2931122007,POINT (127.03199766347818 37.5105199485765),37.5105199485765,127.03199766347818
19,57,0.234881763306101,4,4339.678541079461,958638.9228871616,1945896.2931122007,POINT (127.03199203567708 37.51142128342119),37.51142128342119,127.03199203567708
19,58,0.0914222306460573,4,1689.1183331047764,958638.9228871616,1945996.2931122007,POINT (127.03198640762528 37.51232261812728),37.51232261812728,127.03198640762528
19,59,0.1268249238880822,4,2343.2189580162703,958638.9228871616,1946096.2931122007,POINT (127.03198077932282 37.51322395269474),37.51322395269474,127.03198077932282
19,60,0.1555617557868922,4,2874.1610412777604,958638.9228871616,1946196.2931122007,POINT (127.03197515076963 37.51412528712359),37.51412528712359,127.03197515076963
19,61,0.217958029658342,4,4026.995416121771,958638.9228871616,1946296.2931122007,POINT (127.0319695219657 37.51502662141383),37.51502662141383,127.0319695219657
19,62,0.1810614738165632,2,3345.294166214012,958638.9228871616,1946396.2931122007,POINT (127.03196389291107 37.515927955565466),37.515927955565466,127.03196389291107
19,63,0.151126252515043,4,2792.2106246221833,958638.9228871616,1946496.2931122007,POINT (127.03195826360569 37.51682928957849),37.51682928957849,127.03195826360569
19,64,0.0563113910431366,2,1040.4099998592208,958638.9228871616,1946596.2931122007,POINT (127.03195263404953 37.5177306234529),37.5177306234529,127.03195263404953
19,65,0.0838687582269065,3,1549.5602775681043,958638.9228871616,1946696.2931122007,POINT (127.03194700424262 37.51863195718868),37.51863195718868,127.03194700424262
19,66,0.1026192034597831,2,1895.99374974345,958638.9228871616,1946796.2931122007,POINT (127.03194137418494 37.51953329078586),37.51953329078586,127.03194137418494
19,67,0.1323636030198298,4,2445.551666335756,958638.9228871616,1946896.2931122007,POINT (127.03193574387646 37.520434624244416),37.520434624244416,127.03193574387646
19,68,0.1381202674914207,4,2551.911874654699,958638.9228871616,1946996.2931122007,POINT (127.03193011331719 37.52133595756435),37.52133595756435,127.03193011331719
19,69,0.0784879715042238,4,1450.1447914704452,958638.9228871616,1947096.2931122007,POINT (127.03192448250708 37.522237290745664),37.522237290745664,127.03192448250708
19,70,0.0645817201070717,4,1193.2127081718788,958638.9228871616,1947196.2931122007,POINT (127.03191885144615 37.52313862378836),37.52313862378836,127.03191885144615
19,71,0.1267172843239324,4,2341.2302080165387,958638.9228871616,1947296.2931122007,POINT (127.0319132201344 37.524039956692434),37.524039956692434,127.0319132201344
19,72,0.1324875587844117,4,2447.8418746687807,958638.9228871616,1947396.2931122007,POINT (127.0319075885718 37.52494128945788),37.52494128945788,127.0319075885718
19,73,0.1076121073784598,4,1988.2427080643024,958638.9228871616,1947496.2931122007,POINT (127.03190195675832 37.525842622084696),37.525842622084696,127.03190195675832
19,74,0.1302665935222789,4,2406.8072913409987,958638.9228871616,1947596.2931122007,POINT (127.031896324694 37.526743954572886),37.526743954572886,127.031896324694
19,75,0.1410719662497533,4,2606.447499647319,958638.9228871616,1947696.2931122007,POINT (127.03189069237877 37.52764528692247),37.52764528692247,127.03189069237877
