geometry_wkt,building_area_total,building_count
"POLYGON ((958700 1948100, 958700 1948200, 958800 1948200, 958800 1948100, 958700 1948100))",775.46,0
"POLYGON ((958700 1948200, 958700 1948300, 958800 1948300, 958800 1948200, 958700 1948200))",1003.51,0
"POLYGON ((958700 1948300, 958700 1948400, 958800 1948400, 958800 1948300, 958700 1948300))",0.0,0
"POLYGON ((958700 1948400, 958700 1948500, 958800 1948500, 958800 1948400, 958700 1948400))",0.0,0
"POLYGON ((958700 1948500, 958700 1948600, 958800 1948600, 958800 1948500, 958700 1948500))",0.0,0
"POLYGON ((958700 1948600, 958700 1948700, 958800 1948700, 958800 1948600, 958700 1948600))",0.0,0
"POLYGON ((958800 1942800, 958800 1942900, 958900 1942900, 958900 1942800, 958800 1942800))",0.0,0
"POLYGON ((958800 1942900, 958800 1943000, 958900 1943000, 958900 1942900, 958800 1942900))",690.39,0
"POLYGON ((958800 1943000, 958800 1943100, 958900 1943100, 958900 1943000, 958800 1943000))",174.27,8
"POLYGON ((958800 1943100, 958800 1943200, 958900 1943200, 958900 1943100, 958800 1943100))",191.81,9
"POLYGON ((958800 1943200, 958800 1943300, 958900 1943300, 958900 1943200, 958800 1943200))",201.47,5
"POLYGON ((958800 1943300, 958800 1943400, 958900 1943400, 958900 1943300, 958800 1943300))",154.93,6
"POLYGON ((958800 1943400, 958800 1943500, 958900 1943500, 958900 1943400, 958800 1943400))",239.51,1
"POLYGON ((958800 1943500, 958800 1943600, 958900 1943600, 958900 1943500, 958800 1943500))",204.78,0
"POLYGON ((958800 1943600, 958800 1943700, 958900 1943700, 958900 1943600, 958800 1943600))",154.41,3
"POLYGON ((958800 1943700, 958800 1943800, 958900 1943800, 958900 1943700, 958800 1943700))",279.21,1
"POLYGON ((958800 1943800, 958800 1943900, 958900 1943900, 958900 1943800, 958800 1943800))",173.87,6
"POLYGON ((958800 1943900, 958800 1944000, 958900 1944000, 958900 1943900, 958800 1943900))",156.39,8
"POLYGON ((958800 1944000, 958800 1944100, 958900 1944100, 958900 1944000, 958800 1944000))",115.14,10
"POLYGON ((958800 1944100, 958800 1944200, 958900 1944200, 958900 1944100, 958800 1944100))",120.61,17
"POLYGON ((958800 1944200, 958800 1944300, 958900 1944300, 958900 1944200, 958800 1944200))",155.13,9
"POLYGON ((958800 1944300, 958800 1944400, 958900 1944400, 958900 1944300, 958800 1944300))",197.13,15
"POLYGON ((958800 1944400, 958800 1944500, 958900 1944500, 958900 1944400, 958800 1944400))",270.41,0
"POLYGON ((958800 1944500, 958800 1944600, 958900 1944600, 958900 1944500, 958800 1944500))",369.66,0
"POLYGON ((958800 1944600, 958800 1944700, 958900 1944700, 958900 1944600, 958800 1944600))",527.43,0
"POLYGON ((958800 1944700, 958800 1944800, 958900 1944800, 958900 1944700, 958800 1944700))",186.94,0
"POLYGON ((958800 1944800, 958800 1944900, 958900 1944900, 958900 1944800, 958800 1944800))",167.46,3
"POLYGON ((958800 1944900, 958800 1945000, 958900 1945000, 958900 1944900, 958800 1944900))",161.68,11
"POLYGON ((958800 1945000, 958800 1945100, 958900 1945100, 958900 1945000, 958800 1945000))",193.65,1
"POLYGON ((958800 1945100, 958800 1945200, 958900 1945200, 958900 1945100, 958800 1945100))",247.02,2
"POLYGON ((958800 1945200, 958800 1945300, 958900 1945300, 958900 1945200, 958800 1945200))",223.67,0
"POLYGON ((958800 1945300, 958800 1945400, 958900 1945400, 958900 1945300, 958800 1945300))",395.75,0
"POLYGON ((958800 1945400, 958800 1945500, 958900 1945500, 958900 1945400, 958800 1945400))",262.87,0
"POLYGON ((958800 1945500, 958800 1945600, 958900 1945600, 958900 1945500, 958800 1945500))",145.14,11
"POLYGON ((958800 1945600, 958800 1945700, 958900 1945700, 958900 1945600, 958800 1945600))",178.51,10
"POLYGON ((958800 1945700, 958800 1945800, 958900 1945800, 958900 1945700, 958800 1945700))",255.91,4
"POLYGON ((958800 1945800, 958800 1945900, 958900 1945900, 958900 1945800, 958800 1945800))",149.25,10
"POLYGON ((958800 1945900, 958800 1946000, 958900 1946000, 958900 1945900, 958800 1945900))",133.86,13
"POLYGON ((958800 1946000, 958800 1946100, 958900 1946100, 958900 1946000, 958800 1946000))",144.04,11
"POLYGON ((958800 1946100, 958800 1946200, 958900 1946200, 958900 1946100, 958800 1946100))",319.09,0
"POLYGON ((958800 1946200, 958800 1946300, 958900 1946300, 958900 1946200, 958800 1946200))",232.52,0
"POLYGON ((958800 1946300, 958800 1946400, 958900 1946400, 958900 1946300, 958800 1946300))",429.88,0
"POLYGON ((958800 1946400, 958800 1946500, 958900 1946500, 958900 1946400, 958800 1946400))",304.34,0
"POLYGON ((958800 1946500, 958800 1946600, 958900 1946600, 958900 1946500, 958800 1946500))",202.08,0
"POLYGON ((958800 1946600, 958800 1946700, 958900 1946700, 958900 1946600, 958800 1946600))",3458.62,0
"POLYGON ((958800 1946700, 958800 1946800, 958900 1946800, 958900 1946700, 958800 1946700))",519.56,0
"POLYGON ((958800 1946800, 958800 1946900, 958900 1946900, 958900 1946800, 958800 1946800))",399.71,0
"POLYGON ((958800 1946900, 958800 1947000, 958900 1947000, 958900 1946900, 958800 1946900))",408.72,0
"POLYGON ((958800 1947000, 958800 1947100, 958900 1947100, 958900 1947000, 958800 1947000))",501.61,0
"POLYGON ((958800 1947100, 958800 1947200, 958900 1947200, 958900 1947100, 958800 1947100))",148.06,2
"POLYGON ((958800 1947200, 958800 1947300, 958900 1947300, 958900 1947200, 958800 1947200))",158.71,1
"POLYGON ((958800 1947300, 958800 1947400, 958900 1947400, 958900 1947300, 958800 1947300))",78.17,0
"POLYGON ((958800 1947400, 958800 1947500, 958900 1947500, 958900 1947400, 958800 1947400))",261.34,1
"POLYGON ((958800 1947500, 958800 1947600, 958900 1947600, 958900 1947500, 958800 1947500))",251.61,1
"POLYGON ((958800 1947600, 958800 1947700, 958900 1947700, 958900 1947600, 958800 1947600))",240.76,0
"POLYGON ((958800 1947700, 958800 1947800, 958900 1947800, 958900 1947700, 958800 1947700))",397.73,0
"POLYGON ((958800 1947800, 958800 1947900, 958900 1947900, 958900 1947800, 958800 1947800))",368.72,0
"POLYGON ((958800 1947900, 958800 1948000, 958900 1948000, 958900 1947900, 958800 1947900))",1226.48,0
"POLYGON ((958800 1948000, 958800 1948100, 958900 1948100, 958900 1948000, 958800 1948000))",0.0,0
"POLYGON ((958800 1948100, 958800 1948200, 958900 1948200, 958900 1948100, 958800 1948100))",0.0,0
"POLYGON ((958800 1948200, 958800 1948300, 958900 1948300, 958900 1948200, 958800 1948200))",0.0,0
"POLYGON ((958800 1948300, 958800 1948400, 958900 1948400, 958900 1948300, 958800 1948300))",0.0,0
"POLYGON ((958800 1948400, 958800 1948500, 958900 1948500, 958900 1948400, 958800 1948400))",0.0,0
"POLYGON ((958800 1948500, 958800 1948600, 958900 1948600, 958900 1948500, 958800 1948500))",0.0,0
"POLYGON ((958800 1948600, 958800 1948700, 958900 1948700, 958900 1948600, 958800 1948600))",0.0,0
"POLYGON ((958900 1942900, 958900 1943000, 959000 1943000, 959000 1942900, 958900 1942900))",468.05,0
"POLYGON ((958900 1943000, 958900 1943100, 959000 1943100, 959000 1943000, 958900 1943000))",206.73,7
"POLYGON ((958900 1943100, 958900 1943200, 959000 1943200, 959000 1943100, 958900 1943100))",140.63,6
"POLYGON ((958900 1943200, 958900 1943300, 959000 1943300, 959000 1943200, 958900 1943200))",96.24,2
"POLYGON ((958900 1943300, 958900 1943400, 959000 1943400, 959000 1943300, 958900 1943300))",4973.06,0
"POLYGON ((958900 1943400, 958900 1943500, 959000 1943500, 959000 1943400, 958900 1943400))",929.0,0
"POLYGON ((958900 1943500, 958900 1943600, 959000 1943600, 959000 1943500, 958900 1943500))",162.66,1
"POLYGON ((958900 1943600, 958900 1943700, 959000 1943700, 959000 1943600, 958900 1943600))",218.57,2
"POLYGON ((958900 1943700, 958900 1943800, 959000 1943800, 959000 1943700, 958900 1943700))",521.23,0
"POLYGON ((958900 1943800, 958900 1943900, 959000 1943900, 959000 1943800, 958900 1943800))",189.12,0
"POLYGON ((958900 1943900, 958900 1944000, 959000 1944000, 959000 1943900, 958900 1943900))",149.09,8
"POLYGON ((958900 1944000, 958900 1944100, 959000 1944100, 959000 1944000, 958900 1944000))",185.32,3
"POLYGON ((958900 1944100, 958900 1944200, 959000 1944200, 959000 1944100, 958900 1944100))",145.75,14
"POLYGON ((958900 1944200, 958900 1944300, 959000 1944300, 959000 1944200, 958900 1944200))",154.03,16
"POLYGON ((958900 1944300, 958900 1944400, 959000 1944400, 959000 1944300, 958900 1944300))",153.38,11
"POLYGON ((958900 1944400, 958900 1944500, 959000 1944500, 959000 1944400, 958900 1944400))",330.9,1
"POLYGON ((958900 1944500, 958900 1944600, 959000 1944600, 959000 1944500, 958900 1944500))",230.92,0
"POLYGON ((958900 1944600, 958900 1944700, 959000 1944700, 959000 1944600, 958900 1944600))",395.24,0
"POLYGON ((958900 1944700, 958900 1944800, 959000 1944800, 959000 1944700, 958900 1944700))",418.94,0
"POLYGON ((958900 1944800, 958900 1944900, 959000 1944900, 959000 1944800, 958900 1944800))",267.2,0
"POLYGON ((958900 1944900, 958900 1945000, 959000 1945000, 959000 1944900, 958900 1944900))",263.89,0
"POLYGON ((958900 1945000, 958900 1945100, 959000 1945100, 959000 1945000, 958900 1945000))",311.96,1
"POLYGON ((958900 1945100, 958900 1945200, 959000 1945200, 959000 1945100, 958900 1945100))",184.73,2
"POLYGON ((958900 1945200, 958900 1945300, 959000 1945300, 959000 1945200, 958900 1945200))",161.93,8
"POLYGON ((958900 1945300, 958900 1945400, 959000 1945400, 959000 1945300, 958900 1945300))",212.33,5
"POLYGON ((958900 1945400, 958900 1945500, 959000 1945500, 959000 1945400, 958900 1945400))",189.95,2
"POLYGON ((958900 1945500, 958900 1945600, 959000 1945600, 959000 1945500, 958900 1945500))",188.9,7
"POLYGON ((958900 1945600, 958900 1945700, 959000 1945700, 959000 1945600, 958900 1945600))",165.8,10
"POLYGON ((958900 1945700, 958900 1945800, 959000 1945800, 959000 1945700, 958900 1945700))",217.57,9
"POLYGON ((958900 1945800, 958900 1945900, 959000 1945900, 959000 1945800, 958900 1945800))",358.25,1
"POLYGON ((958900 1945900, 958900 1946000, 959000 1946000, 959000 1945900, 958900 1945900))",225.63,1
"POLYGON ((958900 1946000, 958900 1946100, 959000 1946100, 959000 1946000, 958900 1946000))",378.64,0
"POLYGON ((958900 1946100, 958900 1946200, 959000 1946200, 959000 1946100, 958900 1946100))",1376.99,0
"POLYGON ((958900 1946200, 958900 1946300, 959000 1946300, 959000 1946200, 958900 1946200))",317.64,0
"POLYGON ((958900 1946300, 958900 1946400, 959000 1946400, 959000 1946300, 958900 1946300))",304.91,0
"POLYGON ((958900 1946400, 958900 1946500, 959000 1946500, 959000 1946400, 958900 1946400))",437.54,0
"POLYGON ((958900 1946500, 958900 1946600, 959000 1946600, 959000 1946500, 958900 1946500))",204.02,0
"POLYGON ((958900 1946600, 958900 1946700, 959000 1946700, 959000 1946600, 958900 1946600))",1372.44,0
"POLYGON ((958900 1946700, 958900 1946800, 959000 1946800, 959000 1946700, 958900 1946700))",1428.08,0
"POLYGON ((958900 1946800, 958900 1946900, 959000 1946900, 959000 1946800, 958900 1946800))",283.54,0
"POLYGON ((958900 1946900, 958900 1947000, 959000 1947000, 959000 1946900, 958900 1946900))",209.3,0
"POLYGON ((958900 1947000, 958900 1947100, 959000 1947100, 959000 1947000, 958900 1947000))",472.18,0
"POLYGON ((958900 1947100, 958900 1947200, 959000 1947200, 959000 1947100, 958900 1947100))",208.52,0
"POLYGON ((958900 1947200, 958900 1947300, 959000 1947300, 959000 1947200, 958900 1947200))",220.34,0
"POLYGON ((958900 1947300, 958900 1947400, 959000 1947400, 959000 1947300, 958900 1947300))",0.0,0
"POLYGON ((958900 1947400, 958900 1947500, 959000 1947500, 959000 1947400, 958900 1947400))",233.19,2
"POLYGON ((958900 1947500, 958900 1947600, 959000 1947600, 959000 1947500, 958900 1947500))",174.08,2
"POLYGON ((958900 1947600, 958900 1947700, 959000 1947700, 959000 1947600, 958900 1947600))",223.19,2
"POLYGON ((958900 1947700, 958900 1947800, 959000 1947800, 959000 1947700, 958900 1947700))",205.5,0
"POLYGON ((958900 1947800, 958900 1947900, 959000 1947900, 959000 1947800, 958900 1947800))",271.48,0
"POLYGON ((958900 1947900, 958900 1948000, 959000 1948000, 959000 1947900, 958900 1947900))",472.82,0
"POLYGON ((958900 1948000, 958900 1948100, 959000 1948100, 959000 1948000, 958900 1948000))",821.35,0
"POLYGON ((958900 1948100, 958900 1948200, 959000 1948200, 959000 1948100, 958900 1948100))",1076.37,0
"POLYGON ((958900 1948200, 958900 1948300, 959000 1948300, 959000 1948200, 958900 1948200))",0.0,0
"POLYGON ((958900 1948300, 958900 1948400, 959000 1948400, 959000 1948300, 958900 1948300))",0.0,0
"POLYGON ((958900 1948400, 958900 1948500, 959000 1948500, 959000 1948400, 958900 1948400))",0.0,0
"POLYGON ((958900 1948500, 958900 1948600, 959000 1948600, 959000 1948500, 958900 1948500))",0.0,0
"POLYGON ((958900 1948600, 958900 1948700, 959000 1948700, 959000 1948600, 958900 1948600))",0.0,0
"POLYGON ((959000 1942900, 959000 1943000, 959100 1943000, 959100 1942900, 959000 1942900))",502.57,1
"POLYGON ((959000 1943000, 959000 1943100, 959100 1943100, 959100 1943000, 959000 1943000))",118.91,3
"POLYGON ((959000 1943100, 959000 1943200, 959100 1943200, 959100 1943100, 959000 1943100))",118.05,1
"POLYGON ((959000 1943200, 959000 1943300, 959100 1943300, 959100 1943200, 959000 1943200))",744.03,0
"POLYGON ((959000 1943300, 959000 1943400, 959100 1943400, 959100 1943300, 959000 1943300))",1302.13,0
"POLYGON ((959000 1943400, 959000 1943500, 959100 1943500, 959100 1943400, 959000 1943400))",276.1,0
"POLYGON ((959000 1943500, 959000 1943600, 959100 1943600, 959100 1943500, 959000 1943500))",195.36,2
"POLYGON ((959000 1943600, 959000 1943700, 959100 1943700, 959100 1943600, 959000 1943600))",259.12,0
"POLYGON ((959000 1943700, 959000 1943800, 959100 1943800, 959100 1943700, 959000 1943700))",217.92,11
"POLYGON ((959000 1943800, 959000 1943900, 959100 1943900, 959100 1943800, 959000 1943800))",139.23,12
"POLYGON ((959000 1943900, 959000 1944000, 959100 1944000, 959100 1943900, 959000 1943900))",134.98,20
"POLYGON ((959000 1944000, 959000 1944100, 959100 1944100, 959100 1944000, 959000 1944000))",240.39,3
"POLYGON ((959000 1944100, 959000 1944200, 959100 1944200, 959100 1944100, 959000 1944100))",234.4,9
"POLYGON ((959000 1944200, 959000 1944300, 959100 1944300, 959100 1944200, 959000 1944200))",189.23,13
"POLYGON ((959000 1944300, 959000 1944400, 959100 1944400, 959100 1944300, 959000 1944300))",169.15,7
"POLYGON ((959000 1944400, 959000 1944500, 959100 1944500, 959100 1944400, 959000 1944400))",239.81,1
"POLYGON ((959000 1944500, 959000 1944600, 959100 1944600, 959100 1944500, 959000 1944500))",156.4,0
"POLYGON ((959000 1944600, 959000 1944700, 959100 1944700, 959100 1944600, 959000 1944600))",5600.51,0
"POLYGON ((959000 1944700, 959000 1944800, 959100 1944800, 959100 1944700, 959000 1944700))",608.79,0
"POLYGON ((959000 1944800, 959000 1944900, 959100 1944900, 959100 1944800, 959000 1944800))",326.59,0
"POLYGON ((959000 1944900, 959000 1945000, 959100 1945000, 959100 1944900, 959000 1944900))",218.89,1
"POLYGON ((959000 1945000, 959000 1945100, 959100 1945100, 959100 1945000, 959000 1945000))",289.96,0
"POLYGON ((959000 1945100, 959000 1945200, 959100 1945200, 959100 1945100, 959000 1945100))",202.91,1
"POLYGON ((959000 1945200, 959000 1945300, 959100 1945300, 959100 1945200, 959000 1945200))",147.25,17
"POLYGON ((959000 1945300, 959000 1945400, 959100 1945400, 959100 1945300, 959000 1945300))",156.79,16
"POLYGON ((959000 1945400, 959000 1945500, 959100 1945500, 959100 1945400, 959000 1945400))",227.26,2
"POLYGON ((959000 1945500, 959000 1945600, 959100 1945600, 959100 1945500, 959000 1945500))",370.54,0
"POLYGON ((959000 1945600, 959000 1945700, 959100 1945700, 959100 1945600, 959000 1945600))",177.82,3
"POLYGON ((959000 1945700, 959000 1945800, 959100 1945800, 959100 1945700, 959000 1945700))",346.96,1
"POLYGON ((959000 1945800, 959000 1945900, 959100 1945900, 959100 1945800, 959000 1945800))",2058.61,0
"POLYGON ((959000 1945900, 959000 1946000, 959100 1946000, 959100 1945900, 959000 1945900))",407.91,2
"POLYGON ((959000 1946000, 959000 1946100, 959100 1946100, 959100 1946000, 959000 1946000))",618.89,0
"POLYGON ((959000 1946100, 959000 1946200, 959100 1946200, 959100 1946100, 959000 1946100))",371.55,1
"POLYGON ((959000 1946200, 959000 1946300, 959100 1946300, 959100 1946200, 959000 1946200))",161.26,2
"POLYGON ((959000 1946300, 959000 1946400, 959100 1946400, 959100 1946300, 959000 1946300))",204.01,0
"POLYGON ((959000 1946400, 959000 1946500, 959100 1946500, 959100 1946400, 959000 1946400))",297.09,0
"POLYGON ((959000 1946500, 959000 1946600, 959100 1946600, 959100 1946500, 959000 1946500))",140.34,4
"POLYGON ((959000 1946600, 959000 1946700, 959100 1946700, 959100 1946600, 959000 1946600))",147.72,5
"POLYGON ((959000 1946700, 959000 1946800, 959100 1946800, 959100 1946700, 959000 1946700))",844.1,0
"POLYGON ((959000 1946800, 959000 1946900, 959100 1946900, 959100 1946800, 959000 1946800))",957.47,0
"POLYGON ((959000 1946900, 959000 1947000, 959100 1947000, 959100 1946900, 959000 1946900))",352.48,1
"POLYGON ((959000 1947000, 959000 1947100, 959100 1947100, 959100 1947000, 959000 1947000))",544.78,0
"POLYGON ((959000 1947100, 959000 1947200, 959100 1947200, 959100 1947100, 959000 1947100))",334.39,0
"POLYGON ((959000 1947200, 959000 1947300, 959100 1947300, 959100 1947200, 959000 1947200))",224.27,0
"POLYGON ((959000 1947300, 959000 1947400, 959100 1947400, 959100 1947300, 959000 1947300))",170.96,0
"POLYGON ((959000 1947400, 959000 1947500, 959100 1947500, 959100 1947400, 959000 1947400))",136.42,2
"POLYGON ((959000 1947500, 959000 1947600, 959100 1947600, 959100 1947500, 959000 1947500))",167.17,0
"POLYGON ((959000 1947600, 959000 1947700, 959100 1947700, 959100 1947600, 959000 1947600))",178.38,0
"POLYGON ((959000 1947700, 959000 1947800, 959100 1947800, 959100 1947700, 959000 1947700))",331.39,0
"POLYGON ((959000 1947800, 959000 1947900, 959100 1947900, 959100 1947800, 959000 1947800))",772.65,0
"POLYGON ((959000 1947900, 959000 1948000, 959100 1948000, 959100 1947900, 959000 1947900))",915.28,0
"POLYGON ((959000 1948000, 959000 1948100, 959100 1948100, 959100 1948000, 959000 1948000))",842.38,0
"POLYGON ((959000 1948100, 959000 1948200, 959100 1948200, 959100 1948100, 959000 1948100))",707.64,0
"POLYGON ((959000 1948200, 959000 1948300, 959100 1948300, 959100 1948200, 959000 1948200))",0.0,0
"POLYGON ((959000 1948300, 959000 1948400, 959100 1948400, 959100 1948300, 959000 1948300))",0.0,0
"POLYGON ((959000 1948400, 959000 1948500, 959100 1948500, 959100 1948400, 959000 1948400))",0.0,0
"POLYGON ((959000 1948500, 959000 1948600, 959100 1948600, 959100 1948500, 959000 1948500))",0.0,0
"POLYGON ((959000 1948600, 959000 1948700, 959100 1948700, 959100 1948600, 959000 1948600))",0.0,0
"POLYGON ((959100 1942900, 959100 1943000, 959200 1943000, 959200 1942900, 959100 1942900))",19.67,0
"POLYGON ((959100 1943000, 959100 1943100, 959200 1943100, 959200 1943000, 959100 1943000))",245.79,0
"POLYGON ((959100 1943100, 959100 1943200, 959200 1943200, 959200 1943100, 959100 1943100))",90.14,8
"POLYGON ((959100 1943200, 959100 1943300, 959200 1943300, 959200 1943200, 959100 1943200))",920.03,0
"POLYGON ((959100 1943300, 959100 1943400, 959200 1943400, 959200 1943300, 959100 1943300))",924.61,0
"POLYGON ((959100 1943400, 959100 1943500, 959200 1943500, 959200 1943400, 959100 1943400))",361.03,1
"POLYGON ((959100 1943500, 959100 1943600, 959200 1943600, 959200 1943500, 959100 1943500))",203.16,2
"POLYGON ((959100 1943600, 959100 1943700, 959200 1943700, 959200 1943600, 959100 1943600))",147.59,1
"POLYGON ((959100 1943700, 959100 1943800, 959200 1943800, 959200 1943700, 959100 1943700))",187.63,3
"POLYGON ((959100 1943800, 959100 1943900, 959200 1943900, 959200 1943800, 959100 1943800))",221.33,5
"POLYGON ((959100 1943900, 959100 1944000, 959200 1944000, 959200 1943900, 959100 1943900))",150.6,8
"POLYGON ((959100 1944000, 959100 1944100, 959200 1944100, 959200 1944000, 959100 1944000))",182.34,9
"POLYGON ((959100 1944100, 959100 1944200, 959200 1944200, 959200 1944100, 959100 1944100))",339.27,1
"POLYGON ((959100 1944200, 959100 1944300, 959200 1944300, 959200 1944200, 959100 1944200))",215.85,3
"POLYGON ((959100 1944300, 959100 1944400, 959200 1944400, 959200 1944300, 959100 1944300))",214.82,3
"POLYGON ((959100 1944400, 959100 1944500, 959200 1944500, 959200 1944400, 959100 1944400))",264.66,0
"POLYGON ((959100 1944500, 959100 1944600, 959200 1944600, 959200 1944500, 959100 1944500))",2092.37,0
"POLYGON ((959100 1944600, 959100 1944700, 959200 1944700, 959200 1944600, 959100 1944600))",0.0,0
"POLYGON ((959100 1944700, 959100 1944800, 959200 1944800, 959200 1944700, 959100 1944700))",0.0,0
"POLYGON ((959100 1944800, 959100 1944900, 959200 1944900, 959200 1944800, 959100 1944800))",1156.92,0
"POLYGON ((959100 1944900, 959100 1945000, 959200 1945000, 959200 1944900, 959100 1944900))",179.83,2
"POLYGON ((959100 1945000, 959100 1945100, 959200 1945100, 959200 1945000, 959100 1945000))",173.03,12
"POLYGON ((959100 1945100, 959100 1945200, 959200 1945200, 959200 1945100, 959100 1945100))",145.09,2
"POLYGON ((959100 1945200, 959100 1945300, 959200 1945300, 959200 1945200, 959100 1945200))",581.04,11
"POLYGON ((959100 1945300, 959100 1945400, 959200 1945400, 959200 1945300, 959100 1945300))",144.17,9
"POLYGON ((959100 1945400, 959100 1945500, 959200 1945500, 959200 1945400, 959100 1945400))",187.72,4
"POLYGON ((959100 1945500, 959100 1945600, 959200 1945600, 959200 1945500, 959100 1945500))",549.26,0
"POLYGON ((959100 1945600, 959100 1945700, 959200 1945700, 959200 1945600, 959100 1945600))",531.46,0
"POLYGON ((959100 1945700, 959100 1945800, 959200 1945800, 959200 1945700, 959100 1945700))",236.2,0
"POLYGON ((959100 1945800, 959100 1945900, 959200 1945900, 959200 1945800, 959100 1945800))",185.56,9
"POLYGON ((959100 1945900, 959100 1946000, 959200 1946000, 959200 1945900, 959100 1945900))",176.42,10
"POLYGON ((959100 1946000, 959100 1946100, 959200 1946100, 959200 1946000, 959100 1946000))",189.14,2
"POLYGON ((959100 1946100, 959100 1946200, 959200 1946200, 959200 1946100, 959100 1946100))",330.45,3
"POLYGON ((959100 1946200, 959100 1946300, 959200 1946300, 959200 1946200, 959100 1946200))",331.29,0
"POLYGON ((959100 1946300, 959100 1946400, 959200 1946400, 959200 1946300, 959100 1946300))",712.9,0
"POLYGON ((959100 1946400, 959100 1946500, 959200 1946500, 959200 1946400, 959100 1946400))",207.77,0
"POLYGON ((959100 1946500, 959100 1946600, 959200 1946600, 959200 1946500, 959100 1946500))",176.45,2
"POLYGON ((959100 1946600, 959100 1946700, 959200 1946700, 959200 1946600, 959100 1946600))",344.9,3
"POLYGON ((959100 1946700, 959100 1946800, 959200 1946800, 959200 1946700, 959100 1946700))",236.47,3
"POLYGON ((959100 1946800, 959100 1946900, 959200 1946900, 959200 1946800, 959100 1946800))",258.11,4
"POLYGON ((959100 1946900, 959100 1947000, 959200 1947000, 959200 1946900, 959100 1946900))",151.84,3
"POLYGON ((959100 1947000, 959100 1947100, 959200 1947100, 959200 1947000, 959100 1947000))",170.18,3
"POLYGON ((959100 1947100, 959100 1947200, 959200 1947200, 959200 1947100, 959100 1947100))",360.3,0
"POLYGON ((959100 1947200, 959100 1947300, 959200 1947300, 959200 1947200, 959100 1947200))",138.73,1
"POLYGON ((959100 1947300, 959100 1947400, 959200 1947400, 959200 1947300, 959100 1947300))",170.78,1
"POLYGON ((959100 1947400, 959100 1947500, 959200 1947500, 959200 1947400, 959100 1947400))",166.48,2
"POLYGON ((959100 1947500, 959100 1947600, 959200 1947600, 959200 1947500, 959100 1947500))",278.84,0
"POLYGON ((959100 1947600, 959100 1947700, 959200 1947700, 959200 1947600, 959100 1947600))",248.68,0
"POLYGON ((959100 1947700, 959100 1947800, 959200 1947800, 959200 1947700, 959100 1947700))",316.57,0
"POLYGON ((959100 1947800, 959100 1947900, 959200 1947900, 959200 1947800, 959100 1947800))",681.18,0
"POLYGON ((959100 1947900, 959100 1948000, 959200 1948000, 959200 1947900, 959100 1947900))",561.36,0
"POLYGON ((959100 1948000, 959100 1948100, 959200 1948100, 959200 1948000, 959100 1948000))",889.03,0
"POLYGON ((959100 1948100, 959100 1948200, 959200 1948200, 959200 1948100, 959100 1948100))",0.0,0
"POLYGON ((959100 1948200, 959100 1948300, 959200 1948300, 959200 1948200, 959100 1948200))",0.0,0
"POLYGON ((959100 1948300, 959100 1948400, 959200 1948400, 959200 1948300, 959100 1948300))",0.0,0
"POLYGON ((959100 1948400, 959100 1948500, 959200 1948500, 959200 1948400, 959100 1948400))",0.0,0
"POLYGON ((959100 1948500, 959100 1948600, 959200 1948600, 959200 1948500, 959100 1948500))",0.0,0
"POLYGON ((959100 1948600, 959100 1948700, 959200 1948700, 959200 1948600, 959100 1948600))",0.0,0
"POLYGON ((959200 1942900, 959200 1943000, 959300 1943000, 959300 1942900, 959200 1942900))",0.0,0
"POLYGON ((959200 1943000, 959200 1943100, 959300 1943100, 959300 1943000, 959200 1943000))",325.69,0
"POLYGON ((959200 1943100, 959200 1943200, 959300 1943200, 959300 1943100, 959200 1943100))",162.72,8
"POLYGON ((959200 1943200, 959200 1943300, 959300 1943300, 959300 1943200, 959200 1943200))",453.29,0
"POLYGON ((959200 1943300, 959200 1943400, 959300 1943400, 959300 1943300, 959200 1943300))",416.29,1
"POLYGON ((959200 1943400, 959200 1943500, 959300 1943500, 959300 1943400, 959200 1943400))",486.28,0
"POLYGON ((959200 1943500, 959200 1943600, 959300 1943600, 959300 1943500, 959200 1943500))",10547.84,0
"POLYGON ((959200 1943600, 959200 1943700, 959300 1943700, 959300 1943600, 959200 1943600))",1580.66,0
"POLYGON ((959200 1943700, 959200 1943800, 959300 1943800, 959300 1943700, 959200 1943700))",242.04,1
"POLYGON ((959200 1943800, 959200 1943900, 959300 1943900, 959300 1943800, 959200 1943800))",249.17,0
"POLYGON ((959200 1943900, 959200 1944000, 959300 1944000, 959300 1943900, 959200 1943900))",160.69,6
"POLYGON ((959200 1944000, 959200 1944100, 959300 1944100, 959300 1944000, 959200 1944000))",202.45,7
"POLYGON ((959200 1944100, 959200 1944200, 959300 1944200, 959300 1944100, 959200 1944100))",341.46,0
"POLYGON ((959200 1944200, 959200 1944300, 959300 1944300, 959300 1944200, 959200 1944200))",284.67,0
"POLYGON ((959200 1944300, 959200 1944400, 959300 1944400, 959300 1944300, 959200 1944300))",353.63,1
"POLYGON ((959200 1944400, 959200 1944500, 959300 1944500, 959300 1944400, 959200 1944400))",277.24,2
"POLYGON ((959200 1944500, 959200 1944600, 959300 1944600, 959300 1944500, 959200 1944500))",275.79,2
"POLYGON ((959200 1944600, 959200 1944700, 959300 1944700, 959300 1944600, 959200 1944600))",326.73,0
"POLYGON ((959200 1944700, 959200 1944800, 959300 1944800, 959300 1944700, 959200 1944700))",209.79,0
