STDR_YYQU_CD,TRDAR_CD_NM,TOT_FLPOP_CO,AGRDE_10_FLPOP_CO,AGRDE_20_FLPOP_CO,AGRDE_30_FLPOP_CO,AGRDE_40_FLPOP_CO,AGRDE_50_FLPOP_CO,AGRDE_60_ABOVE_FLPOP_CO,lat,lon,snapped_geometry,geometry,snapped_lat,snapped_lon,grid_x,grid_y
20203,학동사거리,1435429.0,103797.0,339240.0,391653.0,261731.0,157562.0,181443.0,37.5231986637448,127.039159220575,POINT (959274.3282672922 1947199.9734806633),POINT (127.03910928215446 37.52320007568423),37.52320007568423,127.03910928215446,63519,18761
20203,도곡1동,1154427.0,167762.0,197883.0,238835.0,221417.0,148274.0,180256.0,37.4883045975414,127.03896912922,POINT (959244.1349788129 1943305.3558054355),POINT (127.03898351360064 37.48809512963949),37.48809512963949,127.03898351360064,63519,18744
20203,압구정로데오역,2413606.0,229750.0,563751.0,581193.0,425880.0,270116.0,342914.0,37.5275184818021,127.0406027693898,POINT (959403.8470473677 1947679.8081486605),POINT (127.04054847392193 37.527530698109494),37.527530698109494,127.04054847392193,63520,18763
20203,강남구청역,2245960.0,234869.0,442723.0,554482.0,444650.0,263485.0,305751.0,37.51721617197854,127.0413109462156,POINT (959468.2325263999 1946536.04986423),POINT (127.04134025584744 37.5172244450548),37.5172244450548,127.04134025584744,63520,18758
20203,르네상스호텔사거리,1871812.0,139248.0,347167.0,486203.0,390612.0,253188.0,255394.0,37.50255900235868,127.04279570309748,POINT (959591.0551888243 1944909.373678968),POINT (127.04281951739132 37.502568009696866),37.502568009696866,127.04281951739132,63521,18751
20203,매봉역,574144.0,51454.0,98670.0,114707.0,108503.0,88746.0,112064.0,37.4869394661317,127.046711448388,POINT (959925.0756647976 1943176.6083417486),POINT (127.04669287276585 37.486964481754896),37.486964481754896,127.04669287276585,63523,18743
20203,선정릉역,2547151.0,349734.0,461177.0,574626.0,515663.0,283482.0,362470.0,37.5109326388803,127.043627289129,POINT (959671.0971786758 1945838.2612029843),POINT (127.04367411282256 37.51094391767784),37.51094391767784,127.04367411282256,63521,18755
20203,청담사거리,1643012.0,161508.0,309409.0,382232.0,307314.0,211167.0,271385.0,37.5242371955534,127.047417975116,POINT (960004.6248570834 1947309.761920008),POINT (127.04736780125606 37.52422159920575),37.52422159920575,127.04736780125606,63523,18762
20203,강남구청,754459.0,125201.0,97524.0,133780.0,148308.0,101518.0,148127.0,37.51733192586,127.047377408384,POINT (959941.4556323623 1946533.31751292),POINT (127.04669526954086 37.517220490433864),37.517220490433864,127.04669526954086,63523,18758
20203,선릉역,5297886.0,563748.0,992867.0,1279021.0,1067589.0,703865.0,690798.0,37.504497373023206,127.04896282498558,POINT (960135.0732804401 1945120.8037567493),POINT (127.0489628129735 37.50449736959346),37.50449736959346,127.0489628129735,63524,18752
20203,도성초등학교,749324.0,200552.0,99624.0,112174.0,147780.0,89645.0,99549.0,37.5011924464183,127.049054532698,POINT (960258.9256829375 1944799.8804601866),POINT (127.05038140304354 37.50161010680411),37.50161010680411,127.05038140304354,63525,18750
20203,한티역,1006359.0,337362.0,106439.0,101009.0,208566.0,130380.0,122603.0,37.4962857047653,127.052909749417,POINT (960484.1547037477 1944209.7659703963),POINT (127.05296121549137 37.49630084392101),37.49630084392101,127.05296121549137,63526,18748
20203,삼성중앙역,2270212.0,191158.0,408781.0,577023.0,502086.0,278689.0,312476.0,37.5129614511319,127.053043676912,POINT (960501.6791120213 1946053.9091498163),POINT (127.05306038223605 37.51292356598541),37.51292356598541,127.05306038223605,63526,18756
20203,영동대교남단교차로,330234.0,32305.0,50154.0,75081.0,64481.0,50737.0,57475.0,37.5250775487636,127.054346432267,POINT (960619.4118988046 1947401.545609334),POINT (127.05432030030084 37.525075337547705),37.525075337547705,127.05432030030084,63527,18762
20203,포스코사거리,3381807.0,339425.0,637977.0,891566.0,757934.0,410868.0,344039.0,37.5068365762856,127.056595204405,POINT (960806.3610701307 1945375.0667517893),POINT (127.05654408798168 37.50681789556799),37.50681789556799,127.05654408798168,63528,18753
20203,경기고교사거리,185998.0,19996.0,27485.0,40138.0,35491.0,27326.0,35561.0,37.5200703151473,127.057026004229,POINT (960856.2462248376 1946842.1787412683),POINT (127.0570303479779 37.52004364529435),37.52004364529435,127.0570303479779,63528,18760
20203,대치사거리,1575878.0,365495.0,231520.0,280795.0,317713.0,196027.0,184329.0,37.5030946088049,127.058632600444,POINT (960986.8579492097 1944965.6154962482),POINT (127.05860799054618 37.503135000394245),37.503135000394245,127.05860799054618,63529,18751
20203,코엑스,44338.0,2566.0,10064.0,12328.0,9416.0,5363.0,4602.0,37.51266138067201,127.05882784390124,POINT (961047.5369376137 1946101.4079308636),POINT (127.0592343 37.51337490000001),37.51337490000001,127.0592343,63529,18756
20203,은마아파트,1166600.0,445581.0,123491.0,108293.0,213160.0,142341.0,133734.0,37.49741836284779,127.06532735974666,POINT (961578.218995369 1944328.6293656677),POINT (127.06533171441438 37.49741839561164),37.49741839561164,127.06533171441438,63532,18748
20203,대치역,577993.0,197503.0,52394.0,48176.0,112239.0,77629.0,90051.0,37.4944966528582,127.063203409529,POINT (961389.8079754149 1944005.8515795097),POINT (127.0632172085737 37.49450120515171),37.49450120515171,127.0632172085737,63531,18747
20203,봉은사역,475021.0,51023.0,82986.0,112780.0,97692.0,62495.0,68044.0,37.5142554489848,127.060233935114,POINT (961135.498125054 1946202.5670963367),POINT (127.06022424574971 37.5142903958233),37.5142903958233,127.06022424574971,63530,18757
20203,삼성역,949939.0,69960.0,203853.0,274125.0,198060.0,109260.0,94680.0,37.508822740225305,127.06302321147604,POINT (961376.5280389651 1945593.4563368692),POINT (127.06298358629414 37.5088103684908),37.5088103684908,127.06298358629414,63531,18754
20203,휘문고교사거리,289914.0,38054.0,51860.0,72921.0,60758.0,34339.0,31983.0,37.5052103918677,127.065089858274,POINT (961562.6735217883 1945188.6981797584),POINT (127.06511089201258 37.50516989646264),37.50516989646264,127.06511089201258,63532,18752
20203,수서역,276084.0,26697.0,29039.0,48393.0,46049.0,38782.0,87123.0,37.48549612670822,127.10437056849396,POINT (964992.1652393771 1942967.7776044086),POINT (127.1040178 37.48528819999999),37.48528819999999,127.1040178,63552,18742
20203,잠실새내역,2513061.0,365586.0,482753.0,484450.0,448936.0,308139.0,423200.0,37.5116263587296,127.086314327913,POINT (963439.8800661756 1945896.5516446184),POINT (127.08631432791302 37.5116263587296),37.5116263587296,127.08631432791302,63543,18755
20203,석촌고분역,853099.0,116242.0,135270.0,184177.0,138177.0,111546.0,167686.0,37.50246245994369,127.0965081858022,POINT (964011.2011952624 1944112.4893689393),POINT (127.0928661303462 37.49556829662515),37.49556829662515,127.0928661303462,63546,18747
20203,잠실역,1039692.0,116532.0,157530.0,231251.0,199710.0,150650.0,184018.0,37.51331105877401,127.10023101886318,POINT (964670.5888764267 1946078.141811445),POINT (127.10023101886318 37.513311058774),37.513311058774,127.10023101886318,63550,18756
20203,석촌역,2230840.0,268226.0,408685.0,481538.0,352416.0,310865.0,409111.0,37.5054141216925,127.107004062699,POINT (965265.4970883303 1945199.5062918006),POINT (127.107004062699 37.50541412169251),37.50541412169251,127.107004062699,63553,18752
20203,방이동먹자골목,1584589.0,90161.0,415219.0,378590.0,264946.0,209979.0,225695.0,37.5147825360342,127.109220856293,POINT (965465.7431736749 1946238.0551061106),POINT (127.109220856293 37.5147825360342),37.5147825360342,127.109220856293,63554,18757
20203,송파사거리,885231.0,144561.0,131548.0,167354.0,141107.0,123564.0,177098.0,37.501976642902,127.110102416473,POINT (965537.7626932954 1944817.0016624958),POINT (127.110102416473 37.50197664290201),37.50197664290201,127.110102416473,63555,18750
20203,가락시장,29371.0,3554.0,3355.0,5609.0,5076.0,5223.0,6556.0,37.4938884413034,127.110927336635,POINT (965606.966644412 1943919.3683616524),POINT (127.110927336635 37.4938884413034),37.4938884413034,127.110927336635,63555,18746
20203,송파나루역,343706.0,37449.0,62847.0,73580.0,54822.0,46313.0,68697.0,37.51101671275264,127.11266171422028,POINT (965768.1027921848 1945819.0038976532),POINT (127.1126617142203 37.51101671275264),37.51101671275264,127.1126617142203,63556,18755
20203,몽촌토성역,693096.0,54623.0,163513.0,187090.0,112611.0,75657.0,99601.0,37.5178055794687,127.11286534895456,POINT (965789.1986394936 1946572.1109716604),POINT (127.11286534895457 37.51780557946871),37.51780557946871,127.11286534895457,63556,18758
20203,가락시장역,1618718.0,141279.0,217927.0,338239.0,308057.0,295136.0,318081.0,37.4930992522183,127.118262745146,POINT (966255.0455559402 1943829.1582933422),POINT (127.118262745146 37.4930992522183),37.4930992522183,127.118262745146,63559,18746
20203,약수시장,483065.0,52460.0,66518.0,75234.0,76304.0,71179.0,141372.0,37.54845261293641,127.02271403358448,POINT (957839.8061191178 1950008.8235324486),POINT (127.02271403358448 37.54845261293641),37.54845261293641,127.02271403358448,63511,18774
20203,금남시장,782401.0,142440.0,83299.0,121864.0,118514.0,114184.0,202100.0,37.54845261293641,127.02271403358448,POINT (957839.8061191178 1950008.8235324486),POINT (127.02271403358448 37.54845261293641),37.54845261293641,127.02271403358448,63511,18774
20203,뚝도시장,454787.0,53590.0,64160.0,77937.0,72879.0,88733.0,97488.0,37.53779946404449,127.05482635396496,POINT (960670.8093922379 1948813.000701898),POINT (127.05482635396496 37.53779946404449),37.53779946404449,127.05482635396496,63527,18768
20203,영동교골목시장,423276.0,38986.0,68948.0,58807.0,58559.0,78618.0,119359.0,37.53783462288767,127.06375931318348,POINT (961460.0202970128 1948813.2027531154),POINT (127.06375931318348 37.53783462288767),37.53783462288767,127.06375931318348,63531,18768
20203,노룬산시장,152045.0,14156.0,23396.0,20325.0,22195.0,29987.0,41987.0,37.5368709290181,127.0647236217369,POINT (961544.7183259685 1948705.8917478935),POINT (127.0647236217369 37.5368709290181),37.5368709290181,127.0647236217369,63532,18768
20203,조양시장,40189.0,3480.0,12613.0,6869.0,4827.0,5487.0,6912.0,37.5389390239216,127.067409288948,POINT (961783.0451494099 1948934.2399610677),POINT (127.06740928894799 37.5389390239216),37.5389390239216,127.06740928894799,63533,18769
20203,한아름시장,77462.0,6197.0,36781.0,12920.0,7269.0,5991.0,8305.0,37.543453355017,127.069952556124,POINT (962010.0202169961 1949434.0483538006),POINT (127.06995255612401 37.54345335501701),37.54345335501701,127.06995255612401,63534,18771
20203,자양종합시장,58060.0,11754.0,7881.0,9902.0,9178.0,8379.0,10966.0,37.5348808261609,127.079172429807,POINT (962820.2425450432 1948479.291023102),POINT (127.079172429807 37.5348808261609),37.5348808261609,127.079172429807,63539,18767
20203,자양골목전통시장,960981.0,107140.0,165644.0,160232.0,147371.0,155277.0,225317.0,37.5368709290181,127.0647236217369,POINT (961544.7183259685 1948705.8917478935),POINT (127.0647236217369 37.5368709290181),37.5368709290181,127.0647236217369,63532,18768
20203,남서울상가,44926.0,2007.0,9058.0,8740.0,6738.0,7880.0,10503.0,37.4990396308823,127.051893898997,POINT (960373.2359198 1944507.3776460474),POINT (127.05169040141493 37.49897858018551),37.49897858018551,127.05169040141493,63525,18749
20203,강남시장,41244.0,6181.0,9974.0,5070.0,4993.0,5559.0,9467.0,37.5185901730166,127.020890571349,POINT (957669.6455470031 1946681.7791565238),POINT (127.02097958625856 37.51845716325204),37.51845716325204,127.02097958625856,63510,18759
20203,강남골목시장,294305.0,18769.0,60014.0,67829.0,48144.0,45642.0,53908.0,37.5368709290181,127.0647236217369,POINT (961544.7183259685 1948705.8917478935),POINT (127.0647236217369 37.5368709290181),37.5368709290181,127.0647236217369,63532,18768
20203,양재시장,53354.0,4903.0,8482.0,12713.0,9522.0,6470.0,11263.0,37.4842792133506,127.037985626243,POINT (959140.5416714712 1942962.1129223339),POINT (127.0378307959285 37.484996768246496),37.484996768246496,127.0378307959285,63518,18742
20203,강남시장,42747.0,3268.0,11432.0,10558.0,7650.0,4864.0,4975.0,37.5185901730166,127.020890571349,POINT (957669.6455470031 1946681.7791565238),POINT (127.02097958625856 37.51845716325204),37.51845716325204,127.02097958625856,63510,18759
20203,영동전통시장,403834.0,20949.0,101939.0,102309.0,71205.0,47118.0,60313.0,37.509885050791176,127.02366486128716,POINT (957895.2979649303 1945726.8955938208),POINT (127.02358775563253 37.50986080860225),37.50986080860225,127.02358775563253,63511,18754
20203,신사상가,36984.0,10828.0,2857.0,3797.0,7003.0,4516.0,7982.0,37.53229465438849,127.0283886783293,POINT (958328.1720444891 1948226.0933641929),POINT (127.02834377007517 37.53240655126513),37.53240655126513,127.02834377007517,63514,18766
20203,논현종합시장,36358.0,2260.0,7576.0,9881.0,7361.0,4098.0,5182.0,37.5100201607728,127.034759347211,POINT (958904.5309271927 1945747.6449498541),POINT (127.0350056589189 37.5100933345794),37.5100933345794,127.0350056589189,63517,18755
20203,강남언주로,401092.0,16993.0,92478.0,120161.0,73405.0,48817.0,49238.0,37.5070444396357,127.040077297966,POINT (959351.0110754531 1945407.1130915512),POINT (127.04007625454817 37.507043776539575),37.507043776539575,127.04007625454817,63520,18753
20203,도곡시장,91560.0,29075.0,8244.0,9248.0,21371.0,11776.0,11848.0,37.4974897969693,127.05212804503,POINT (960422.5265571554 1944346.3500388071),POINT (127.0522566918284 37.497529289878926),37.497529289878926,127.0522566918284,63526,18748
20203,청담삼익시장,49767.0,4042.0,7912.0,11599.0,9979.0,7418.0,8818.0,37.52247747058278,127.05769300261032,POINT (960905.5113740987 1947122.4381938165),POINT (127.05757292525325 37.52257181552732),37.52257181552732,127.05757292525325,63528,18761
20203,강남개포시장,186352.0,39375.0,21295.0,19902.0,33111.0,28904.0,43764.0,37.4886843078813,127.067976957752,POINT (961808.9393350077 1943359.0985851458),POINT (127.06799213847393 37.48868918199175),37.48868918199175,127.06799213847393,63533,18744
20203,새마을시장,918496.0,149250.0,142690.0,162141.0,157620.0,125752.0,181043.0,37.5092080256331,127.086365832899,POINT (963443.2524973291 1945628.2330703435),POINT (127.08636583289902 37.50920802563309),37.50920802563309,127.08636583289902,63543,18754
20203,석촌시장,473392.0,67379.0,64898.0,93957.0,80641.0,72096.0,94422.0,37.500562379475,127.107806866186,POINT (965334.2091010524 1944660.941608605),POINT (127.10780686618601 37.50056237947501),37.50056237947501,127.10780686618601,63553,18750
20203,방이시장,1094629.0,157920.0,164757.0,222507.0,175590.0,150372.0,223484.0,37.5117726264435,127.113632180173,POINT (965854.2146207265 1945902.5149983142),POINT (127.113632180173 37.51177262644351),37.51177262644351,127.113632180173,63556,18755
20231,가락시장,29876.0,3906.0,2979.0,5596.0,5381.0,5062.0,6950.0,37.4938884413034,127.110927336635,POINT (965606.966644412 1943919.3683616524),POINT (127.110927336635 37.4938884413034),37.4938884413034,127.110927336635,63555,18746
20212,화양사거리,1809918.0,151284.0,761938.0,340702.0,189790.0,154310.0,211894.0,37.548341826991226,127.06745396761664,POINT (961791.7913599177 1949977.4090742748),POINT (127.06745396761666 37.548341826991226),37.548341826991226,127.06745396761666,63533,18774
20231,코엑스,50218.0,3668.0,10343.0,13707.0,11517.0,6390.0,4594.0,37.51266138067201,127.05882784390124,POINT (961047.5369376137 1946101.4079308636),POINT (127.0592343 37.51337490000001),37.51337490000001,127.0592343,63529,18756
20242,코엑스,48787.0,3344.0,9825.0,13035.0,11355.0,6649.0,4579.0,37.51266138067201,127.05882784390124,POINT (961047.5369376137 1946101.4079308636),POINT (127.0592343 37.51337490000001),37.51337490000001,127.0592343,63529,18756
20211,가락시장역,1596324.0,150398.0,213194.0,329296.0,302143.0,291649.0,309644.0,37.4930992522183,127.118262745146,POINT (966255.0455559402 1943829.1582933422),POINT (127.118262745146 37.4930992522183),37.4930992522183,127.118262745146,63559,18746
20203,약수역 7번,459333.0,52000.0,58800.0,71564.0,72661.0,67798.0,136510.0,37.5428882122984,127.016217284502,POINT (957262.7474182786 1949394.4170434694),POINT (127.016217284502 37.5428882122984),37.5428882122984,127.016217284502,63508,18771
20203,서울독일학교,84312.0,7005.0,13282.0,21068.0,16515.0,11590.0,14855.0,37.5373430710793,127.01190295836,POINT (956878.4250480797 1948781.1841888702),POINT (127.01190295836001 37.537343071079306),37.537343071079306,127.01190295836001,63505,18768
20203,유엔빌리지길,310758.0,34028.0,36379.0,65762.0,57277.0,45351.0,71958.0,37.5349702762697,127.012855466574,POINT (956961.2124781389 1948517.4996112334),POINT (127.012855466574 37.53497027626971),37.53497027626971,127.012855466574,63506,18767
20203,옥수동우편취급국,59858.0,9734.0,5517.0,9920.0,10688.0,8113.0,15886.0,37.5414048731248,127.010935021824,POINT (956795.2546502692 1949232.2628232234),POINT (127.010935021824 37.5414048731248),37.5414048731248,127.010935021824,63505,18770
20203,옥정중학교,194831.0,31043.0,19307.0,35787.0,33819.0,26305.0,48571.0,37.5415921541117,127.012229512773,POINT (956909.7204578418 1949252.4465917773),POINT (127.01222951277302 37.5415921541117),37.5415921541117,127.01222951277302,63506,18770
20203,옥수역 6번,566565.0,91007.0,65967.0,95231.0,95828.0,75193.0,143338.0,37.54186726210846,127.01705213122963,POINT (957335.9162521395 1949280.7691312323),POINT (127.01705213122965 37.54186726210847),37.54186726210847,127.01705213122965,63508,18770
20203,옥수터널,303456.0,46765.0,32675.0,63227.0,49162.0,39662.0,71964.0,37.54533978788648,127.01653239501417,POINT (957291.9829641192 1949666.2626879665),POINT (127.01653239501417 37.54533978788648),37.54533978788648,127.01653239501417,63508,18772
20203,신금호역 4번,1003734.0,192440.0,112500.0,152110.0,158605.0,138131.0,249948.0,37.54844477281736,127.01548066699998,POINT (957200.8513343673 1950011.222129001),POINT (127.01548066699998 37.54844477281736),37.54844477281736,127.01548066699998,63507,18774
20203,금동어린이공원,912849.0,162238.0,102760.0,143656.0,143839.0,134180.0,226177.0,37.5496972013309,127.025605768362,POINT (958095.9405804594 1950145.6109552851),POINT (127.025605768362 37.54969720133091),37.54969720133091,127.025605768362,63512,18774
20203,금호사거리,198736.0,33813.0,19209.0,33667.0,31507.0,28050.0,52489.0,37.5480339301875,127.025733072624,POINT (958106.2547398526 1949961.0233499869),POINT (127.025733072624 37.5480339301875),37.5480339301875,127.025733072624,63512,18774
20203,금호삼성래미안아파트,398337.0,81827.0,35310.0,70791.0,71234.0,53571.0,85603.0,37.54910034615845,127.02736299736137,POINT (958250.8276520912 1950078.6113048492),POINT (127.02736299736138 37.54910034615844),37.54910034615844,127.02736299736138,63513,18774
20203,응봉산,172913.0,34058.0,17935.0,21880.0,26427.0,27423.0,45191.0,37.5482528089186,127.029834156041,POINT (958468.6421140379 1949983.4871409289),POINT (127.029834156041 37.548252808918605),37.548252808918605,127.029834156041,63514,18774
20203,서울숲카페거리,669678.0,88583.0,109546.0,138691.0,111854.0,90464.0,130540.0,37.5464440372535,127.043028992489,POINT (959633.2182923078 1949777.0667712775),POINT (127.04302899248901 37.54644403725351),37.54644403725351,127.04302899248901,63521,18773
20203,뚝섬역교차로,490482.0,53373.0,93376.0,101898.0,79978.0,69228.0,92629.0,37.5480860095393,127.044508966536,POINT (959764.8358937238 1949958.6000637265),POINT (127.04450896653601 37.5480860095393),37.5480860095393,127.04450896653601,63522,18774
20203,서울숲역 1번,183150.0,15452.0,39273.0,44940.0,32064.0,24225.0,27196.0,37.54795926504363,127.04608523821922,POINT (959904.0065173141 1949943.8650307),POINT (127.04608523821922 37.54795926504363),37.54795926504363,127.04608523821922,63523,18773
20203,성원중학교,1784789.0,236652.0,249970.0,299644.0,279186.0,338555.0,380782.0,37.5392602112427,127.052342674179,POINT (960452.1572366499 1948976.1038697741),POINT (127.052342674179 37.53926021124269),37.53926021124269,127.052342674179,63526,18769
20203,성수동카페거리,912903.0,67067.0,219210.0,226361.0,165622.0,120095.0,114548.0,37.54243256842165,127.0563935302218,POINT (960811.6884003063 1949326.3627500986),POINT (127.0563935302218 37.54243256842165),37.54243256842165,127.0563935302218,63528,18771
20203,성수2가3동주민센터,715012.0,70166.0,123442.0,159108.0,118936.0,101929.0,141433.0,37.5482148305107,127.0552277868,POINT (960711.7405229737 1949968.3586437553),POINT (127.05522778680002 37.5482148305107),37.5482148305107,127.05522778680002,63527,18774
20203,성수119안전센터,1944510.0,221099.0,257354.0,339462.0,311736.0,380492.0,434368.0,37.5371659185169,127.060646105419,POINT (961184.6338230642 1948740.2943708345),POINT (127.060646105419 37.537165918516905),37.537165918516905,127.060646105419,63530,18768
20203,성동세무서,328002.0,25657.0,66310.0,68164.0,55039.0,52328.0,60503.0,37.5485354123312,127.062787304527,POINT (961379.6675277913 1950000.79311158),POINT (127.062787304527 37.5485354123312),37.5485354123312,127.062787304527,63531,18774
20203,경수초등학교,1037784.0,98141.0,193155.0,200217.0,172027.0,180749.0,193494.0,37.5403566248381,127.058331366781,POINT (960981.7964432018 1949095.242791706),POINT (127.058331366781 37.5403566248381),37.5403566248381,127.058331366781,63529,18770
20203,건대입구역 6번,2219008.0,211551.0,470937.0,326147.0,309000.0,374303.0,527072.0,37.5405603131469,127.068297851068,POINT (961862.3707983386 1949113.7518540227),POINT (127.06829785106801 37.540560313146905),37.540560313146905,127.06829785106801,63534,18770
20203,건대입구역 1번,1487288.0,136528.0,602991.0,260515.0,163722.0,138887.0,184646.0,37.54085286999077,127.068759775125,POINT (961903.3273625801 1949146.0220942907),POINT (127.068759775125 37.54085286999077),37.54085286999077,127.068759775125,63534,18770
20203,화양사거리,1699971.0,156199.0,700144.0,319590.0,177251.0,143561.0,203225.0,37.548341826991226,127.06745396761664,POINT (961791.7913599177 1949977.4090742748),POINT (127.06745396761666 37.548341826991226),37.548341826991226,127.06745396761666,63533,18774
20203,뚝섬유원지역 1번,160889.0,31306.0,22342.0,24731.0,27813.0,23494.0,31202.0,37.54085286999077,127.068759775125,POINT (961903.3273625801 1949146.0220942907),POINT (127.068759775125 37.54085286999077),37.54085286999077,127.068759775125,63534,18770
20203,어린이대공원역 4번,401502.0,29945.0,195055.0,69739.0,35540.0,31102.0,40119.0,37.53804494727989,127.0846453021421,POINT (963305.3188628233 1948828.181905036),POINT (127.0846453021421 37.5380449472799),37.5380449472799,127.0846453021421,63542,18769
20203,신자초등학교,1700348.0,333023.0,213806.0,268256.0,287297.0,253527.0,344440.0,37.5302664634064,127.075560799657,POINT (962498.8461940038 1947968.7889376362),POINT (127.075560799657 37.5302664634064),37.5302664634064,127.075560799657,63537,18765
20203,어린이대공원역 3번,427618.0,34858.0,181669.0,70096.0,45620.0,40238.0,55139.0,37.54396757909408,127.05700233411248,POINT (960866.2729494225 1949496.4098963114),POINT (127.05700233411247 37.54396757909408),37.54396757909408,127.05700233411247,63528,18771
20203,자양한강도서관,1426004.0,240281.0,193929.0,250488.0,241351.0,207791.0,292164.0,37.52921997685674,127.07760406988577,POINT (962678.8579475486 1947851.8747968331),POINT (127.07760406988577 37.52921997685674),37.52921997685674,127.07760406988577,63538,18764
20203,광진정말공원,2150438.0,284951.0,335224.0,348020.0,342375.0,339310.0,500557.0,37.5332198923109,127.078405849389,POINT (962751.689424942 1948295.3236161903),POINT (127.078405849389 37.5332198923109),37.5332198923109,127.078405849389,63539,18766
20203,광진구청,799600.0,112933.0,236432.0,135194.0,107683.0,98789.0,108568.0,37.5362821240492,127.08775364792672,POINT (963579.0708128766 1948631.3986784846),POINT (127.08775364792673 37.536282124049194),37.536282124049194,127.08775364792673,63543,18768
20203,자양동우체국,1219179.0,211511.0,162636.0,230063.0,195392.0,159066.0,260512.0,37.53150564324543,127.08055479200472,POINT (962940.7035596645 1948104.2889676765),POINT (127.08055479200472 37.531505643245424),37.531505643245424,127.08055479200472,63540,18765
20203,구의역 4번,3540789.0,382877.0,624622.0,623675.0,540622.0,568010.0,800983.0,37.53804494727989,127.0846453021421,POINT (963305.3188628233 1948828.181905036),POINT (127.0846453021421 37.5380449472799),37.5380449472799,127.0846453021421,63542,18769
20203,광진경찰서,679452.0,109358.0,126258.0,114291.0,113313.0,94921.0,121310.0,37.54292164557882,127.08396170505674,POINT (963247.3197639036 1949369.4901008299),POINT (127.08396170505674 37.54292164557883),37.54292164557883,127.08396170505674,63541,18771
20203,성자초등학교,688692.0,116384.0,92661.0,124289.0,102663.0,95094.0,157603.0,37.5313425773203,127.083133006516,POINT (963168.4177405579 1948085.18497952),POINT (127.083133006516 37.5313425773203),37.5313425773203,127.083133006516,63541,18765
20203,동대부여고,2303891.0,321083.0,416440.0,440989.0,361253.0,310101.0,454027.0,37.5432654113521,127.08702519396182,POINT (963518.1160587483 1949406.43586354),POINT (127.08702519396182 37.54326541135211),37.54326541135211,127.08702519396182,63543,18771
20203,광진초등학교,1046954.0,193892.0,148771.0,156370.0,176541.0,157364.0,214017.0,37.5475832631735,127.091443509336,POINT (963910.5100833083 1949883.7714499824),POINT (127.091443509336 37.5475832631735),37.5475832631735,127.091443509336,63545,18773
20203,푸른동산공원,1522424.0,278103.0,247960.0,249622.0,264128.0,202598.0,280015.0,37.5429271675993,127.091098359022,POINT (963877.7747983569 1949367.3370670313),POINT (127.091098359022 37.54292716759931),37.54292716759931,127.091098359022,63545,18771
20203,장로회신학대학교,281281.0,41376.0,43654.0,46003.0,45225.0,40505.0,64518.0,37.5494307957574,127.10392551638648,POINT (965013.9657327408 1950084.026284312),POINT (127.1039255163865 37.54943079575741),37.54943079575741,127.1039255163865,63551,18774
20203,광나루역 1번,510620.0,88649.0,68306.0,76098.0,88625.0,74879.0,114062.0,37.5308167935833,127.113027503248,POINT (965809.4665856216 1948015.565024792),POINT (127.11302750324802 37.5308167935833),37.5308167935833,127.11302750324802,63556,18765
20203,아카데미하우스,485453.0,74060.0,56749.0,55353.0,72401.0,80529.0,146359.0,37.4998455909102,127.062140354022,POINT (961293.13383887 1944609.9011384787),POINT (127.06209180744705 37.49994170126006),37.49994170126006,127.06209180744705,63531,18749
20213,호림박물관,481852.0,59247.0,101837.0,91162.0,68115.0,67688.0,93804.0,37.5226590534459,127.036045771369,POINT (959016.0357195233 1947108.877366697),POINT (127.03619136659393 37.52236755299222),37.52236755299222,127.03619136659393,63518,18761
20213,잠원역,177166.0,40820.0,14780.0,19326.0,35715.0,27926.0,38600.0,37.5128899169357,127.011419491429,POINT (956821.6207127366 1946068.4712035088),POINT (127.01141949142901 37.5128899169357),37.5128899169357,127.01141949142901,63505,18756
20213,서초우방유쉘아파트,244500.0,23446.0,45650.0,55416.0,48913.0,35440.0,35637.0,37.48975210519341,127.01120791171576,POINT (956789.590141275 1943501.57336234),POINT (127.01120791171577 37.4897521051934),37.4897521051934,127.01120791171577,63505,18744
20213,남부터미널역 1번,1218587.0,234222.0,151222.0,200128.0,234082.0,160029.0,238903.0,37.4942707138908,127.0180296317,POINT (957395.2172820931 1943999.7743054505),POINT (127.01802963169999 37.49427071389079),37.49427071389079,127.01802963169999,63509,18747
20213,서초동성당,590027.0,118308.0,75574.0,94356.0,116181.0,82347.0,103261.0,37.4929005572459,127.021747337049,POINT (957723.0813311052 1943846.088048244),POINT (127.021747337049 37.4929005572459),37.4929005572459,127.021747337049,63510,18746
20213,삼성전자서울R&D,16568.0,2728.0,1563.0,3967.0,4231.0,1791.0,2288.0,37.4652141461168,127.022792821779,POINT (957799.934490612 1940773.9983913884),POINT (127.022792821779 37.46521414611679),37.46521414611679,127.022792821779,63511,18732
20213,서울시인재개발원,247130.0,44938.0,27145.0,44136.0,52074.0,34805.0,44032.0,37.480409259493,127.02017331177127,POINT (957576.8755604154 1942460.968986918),POINT (127.02017331177129 37.480409259492994),37.480409259492994,127.02017331177129,63510,18740
20213,한국상담대학원대학교,85983.0,18785.0,8403.0,14222.0,17751.0,11606.0,15216.0,37.4869210375182,127.023984387611,POINT (957917.4804383119 1943181.6971008636),POINT (127.02398438761101 37.4869210375182),37.4869210375182,127.02398438761101,63511,18743
