index,grid_id,place_id,name,category,lat,lon
7129,352,247817695,인쌩맥주 강남역2호점,음식점,37.5004281,127.0277885
7130,352,338717818,강남친구네,음식점,37.50018483,127.0277749
7131,352,2011962762,도래집,음식점,37.50054352,127.0273905
7132,352,980714762,육랩 강남본점,음식점,37.50024425,127.0279898
7134,352,1217878428,레드버튼 강남2호점,카페,37.4998155,127.0274581
7135,352,1259936409,룸카페 바니,카페,37.49973426,127.0280687
7137,352,1154197674,소과당,카페,37.49973426,127.0280687
7138,352,26828776,강남타로매니아,카페,37.50028761,127.0275306
7140,352,1652377516,필메이트 강남점,카페,37.50014883,127.0276131
7144,352,721056397,아지트2룸카페,카페,37.50059034,127.0275488
7161,353,479356065,GS25 강남시티힐점,편의점,37.50095064,127.0279606
7189,353,27254228,자매수산 1호점,음식점,37.50083898,127.0277118
7190,353,11463001,알부자 강남본점,음식점,37.500702,127.0278203
7191,353,13499124,아실라,음식점,37.50073079,127.0280013
7192,353,504236629,왕스펍,음식점,37.50082461,127.0275037
7195,353,1651703187,헬로브라질,음식점,37.50060833,127.0276733
7196,353,20158623,와인코르크,음식점,37.50090395,127.0272775
7198,353,306513255,사유의서재 강남점,음식점,37.50087868,127.0274811
7202,353,66947254,라장양갈비양꼬치 무한리필,음식점,37.5008516,127.027696
7205,353,413386069,감탄계숯불치킨 강남역점,음식점,37.50055422,127.0278881
7208,353,81077258,교촌치킨 강남역점,음식점,37.50088498,127.0274822
7209,353,1216685787,도시맥주 강남역점,음식점,37.5008534,127.0277005
7213,353,1991126883,유니네고깃간 강남역점,음식점,37.50061644,127.0276823
7214,353,720401197,이케맨 강남역점,음식점,37.50061644,127.0276823
7216,353,605734201,강남주막 강남본점,음식점,37.50062635,127.0276846
7218,353,1964560740,양미당 강남본점,음식점,37.50100478,127.0276282
7219,353,925781395,모리가츠,음식점,37.50089674,127.0272775
7221,353,1422369790,백운축산 소한마리정육식당 강남역점,음식점,37.5007398,127.0279798
7222,353,1898290882,단골손님 강남1호점,음식점,37.50089674,127.0272775
7224,353,27226093,만끽치킨 강남1호점,음식점,37.50060111,127.0277117
7225,353,1333489502,다미김밥,음식점,37.50090395,127.0272775
7226,353,1444505858,이태원숙이네닭발 강남점,음식점,37.50036322,127.0278179
7227,353,1901346294,ROOM187,음식점,37.50057224,127.0278972
7228,353,1483459689,도산대로 강남본점,음식점,37.50100388,127.0276372
7229,353,886218719,미믹 강남점,음식점,37.50059031,127.02768
7230,353,2075704772,두끼떡볶이 강남역점,음식점,37.50074086,127.0273306
7232,353,1551048877,슈터바61224 강남점,음식점,37.50062635,127.0276936
7233,353,409501549,양미당 강남본점,음식점,37.50101648,127.0277073
7234,353,1886791812,벌툰 엔틱 강남역점,카페,37.5007308,127.0279786
7235,353,798713718,놀숲 강남역점,카페,37.50098308,127.0279652
7237,353,1159157170,홈즈앤루팡 강남점,카페,37.50145541,127.0270742
7238,353,27349884,빌리엔젤 강남역점,카페,37.50144282,127.0269814
7244,353,99889048,키이스케이프 로그인1,카페,37.5007344,127.0279786
7245,353,693864609,015COFFEE,카페,37.50121203,127.0275604
7247,353,431628201,가가린철우 사주카페,카페,37.50069839,127.0278384
7248,353,320987184,키이스케이프 로그인2,카페,37.50074341,127.0279877
7249,353,2102407869,빽다방 강남역CGV점,카페,37.50146442,127.0270764
7251,353,1466171651,플레이포인트랩 강남점,카페,37.50087868,127.0274811
7255,353,846864532,R카페,카페,37.50069479,127.0278429
7299,354,27511865,봉우이층집,음식점,37.50178871,127.027391
7300,354,168079537,60년전통신촌황소곱창 강남직영점,음식점,37.50180949,127.0271817
7301,354,1757399379,꼭그닭,음식점,37.5024393,127.0271107
7302,354,1424086789,스시마이우 강남CGV점,음식점,37.50197439,127.0270778
7303,354,182416476,고기꾼김춘배 강남점,음식점,37.50180678,127.0271885
7304,354,7912852,봉우화로 강남본점,음식점,37.50179412,127.0273955
7305,354,1804968253,미도인 강남,음식점,37.50210141,127.0271875
7308,354,254238245,소보키 강남점,음식점,37.50160311,127.027357
7309,354,1969942230,다몽집 신논현본점,음식점,37.50184462,127.0272055
7315,354,1830318937,강삼가든,음식점,37.50226086,127.027312
7316,354,11558047,골목집,음식점,37.50234924,127.0269478
7319,354,825234852,뽕사부 강남역점,음식점,37.50220327,127.026984
7322,354,1472995797,올바른스시 강남역 직영점,음식점,37.50235285,127.0269252
7323,354,911844578,육달집,음식점,37.50237436,127.0274138
7327,354,1586412553,매우매오 본관,음식점,37.50234744,127.0269275
7328,354,1228044167,사이드바인시네마,음식점,37.50237706,127.0274172
7329,354,1165058348,라홍방마라탕 강남직영점,음식점,37.50225906,127.0273063
7331,354,1066220971,오토리,음식점,37.50160858,127.0271025
7339,354,1128401227,캐슬인터네셔널 강남지점,음식점,37.50237706,127.0274172
7340,354,21441770,삿포로스토리,음식점,37.50210772,127.027183
7341,354,128908124,미도인덮밥 스테이크 강남점,음식점,37.50212935,127.0271389
7350,354,747767105,베이커리로컬 커피나무,카페,37.50222129,127.0269783
7353,354,1062621432,헬로룸카페,카페,37.50210772,127.027183
7354,354,103606910,엑소더스 방탈출카페 강남1호점,카페,37.50159951,127.0273457
7360,354,545774780,테이크원커피 SG아트타워,카페,37.50200483,127.0279226
7362,354,2135547001,카페온화 강남점,카페,37.5024393,127.0271107
7364,354,285620791,큐브보드카페,카페,37.50209691,127.0271819
7366,354,671594578,럭셔리 룸카페 강남역카페거리점,카페,37.5024375,127.0271085
7369,354,253767236,황금열쇠 플라워로드점,카페,37.50179051,127.0274
7374,354,13101719,위즈모임공간,카페,37.50210772,127.0271785
7391,355,18076495,바비레드 강남본점,음식점,37.50264455,127.0279115
7393,355,414107084,무월식탁 강남본점,음식점,37.50256359,127.0273347
7394,355,1781227506,고베규카츠 서울강남점,음식점,37.50292213,127.0275814
7395,355,1598506723,파파야리프,음식점,37.50296897,127.0276515
7396,355,1367196580,천진영감,음식점,37.5033331,127.027102
7398,355,19037502,브릭오븐,음식점,37.50309869,127.0277805
7402,355,26814353,딸부자네불백 강남역점,음식점,37.50249686,127.0275812
7404,355,441673113,라브리크 서울,음식점,37.50241659,127.0279363
7406,355,55803728,후추포인트,음식점,37.50307718,127.0272557
7407,355,1677769553,퍼스트커피랩 강남역점,음식점,37.5026923,127.0279341
7411,355,1125100229,또보겠지 떡볶이집 강남헬로몽키점,음식점,37.50308439,127.0272512
7412,355,249851237,야키토리 나루토 강남점,음식점,37.50255903,127.0275711
7413,355,1081081284,한과와락,음식점,37.50292854,127.0271516
7414,355,1366987963,쿄코코 신논현점,음식점,37.50332042,127.0274141
7415,355,1953827489,더미뇽 서울,음식점,37.50270773,127.0274252
7418,355,450595084,하이웨이 기사식당 강남 신논현역점,음식점,37.50262216,127.0273121
7419,355,932195366,호랑가시베이커리 강남점,음식점,37.50297177,127.0272568
7423,355,19748341,아브라소812,음식점,37.50297636,127.0268712
7427,355,1628581070,온더웨이,음식점,37.50238416,127.0279159
7431,355,632431173,춘천한옥집,음식점,37.50295998,127.0275859
7432,355,1688435958,카린지린가네스낵바 강남역점,음식점,37.50271684,127.0269842
7435,355,2005375589,썸띵어바웃커피,카페,37.50282478,127.0277985
7437,355,1868219501,겟썸커피 다운스테어즈,카페,37.50306997,127.0272783
7438,355,150499518,에이비카페,카페,37.50289682,127.0279342
7440,355,1116018239,어퍼앤언더,카페,37.50273739,127.0277261
7446,355,1059358088,tiny,카페,37.50320605,127.0271608
7449,355,1448786847,아란로빈,카페,37.50289613,127.0270442
7450,355,568167594,106길 15,카페,37.50310701,127.026826
7451,355,270253599,베이커스트 브라운,카페,37.50250055,127.0272103
7458,355,1501005222,포인트나인 강남2호점,카페,37.50282488,127.0273574
7459,355,1526711403,구테로이테 신논현점,카페,37.50311676,127.0275272
7461,355,7835303,덴마크엘리펀,카페,37.50294015,127.0275859
7462,355,21459468,주식회사에스티오홀딩스,카페,37.50332583,127.0274096
7476,356,1124684582,어거스트힐 강남점,음식점,37.50337623,127.0276132
7477,356,260283466,구구당,음식점,37.50324283,127.0278574
7483,356,1493294724,위트앤미트 강남점,음식점,37.5037646,127.0274629
7488,356,301531935,마초쉐프 강남본점,음식점,37.50349872,127.027844
7499,356,406386858,봉게짬뽕,음식점,37.50358445,127.0272729
7500,356,962850992,오쭈 강남점,음식점,37.50314036,127.0268124
7501,356,469273463,호랑가시,음식점,37.50297177,127.0272534
7503,356,1648888993,우아한감,음식점,37.50299167,127.0268825
7504,356,1257040590,돈카춘 강남직영점,음식점,37.50388822,127.0266905
7505,356,621516852,사자분식,음식점,37.50347384,127.0263285
7506,356,1143102917,화적돈,음식점,37.50372969,127.0264914
7507,356,1189610560,밤하늘,음식점,37.50372609,127.0264688
7508,356,26417129,Lobster1st,음식점,37.50389542,127.0266996
7509,356,1960095576,제이에스에프앤비코리아,음식점,37.50349782,127.0278417
7510,356,1773735101,푸드케미 강남점,음식점,37.50389902,127.0267132
7511,356,23610716,술술,음식점,37.50326535,127.0278642
7514,356,1906849665,벙커616,카페,37.50350059,127.0275499
7521,356,1024876071,쿠키프렌즈카페,카페,37.50328607,127.0278801
7522,356,2114678723,이벳르블랑 플라워스튜디오커피,카페,37.50387645,127.0269145
7548,358,1683590179,비크이뮈르달,음식점,37.50555048,127.0271073
7551,358,1709259752,강남명소갈비 논현점,음식점,37.50602893,127.0270261
7552,358,8109753,키라라,음식점,37.50554956,127.0271661
7553,358,1002422159,투썸플레이스 신논현점,카페,37.50577295,127.0274331
7555,358,1879394375,ABCD,카페,37.50555048,127.0271073
7556,358,19337771,하모니,카페,37.50555678,127.0271435
7568,359,1275236821,CU 논현성덕점,편의점,37.50670822,127.0273339
7577,359,1053016183,송포갈비 논현본점,음식점,37.50606587,127.0270272
7578,359,1075187033,송씨해물점,음식점,37.50692994,127.0269902
7579,359,675124313,우생한우 본점,음식점,37.50608295,127.0272025
7580,359,10649203,영인성 강남본점,음식점,37.50611896,127.0273473
7584,359,1283516043,풍년닭도리탕 강남논현점,음식점,37.50611986,127.0273281
7587,359,1714465912,빅스타노바피자 논현점,음식점,37.50636225,127.0272445
7588,359,14100351,하우스바,음식점,37.50683616,127.027334
7590,359,844766890,양많은눈꽃육회,음식점,37.50632988,127.0269628
7593,359,1105265571,어나더커피(Another Coffee),카페,37.50635324,127.0272354
7596,359,2130845086,그레이스커피 논현점,카페,37.50634964,127.0272343
7597,359,266830255,올루 올루 신논현점,카페,37.50669467,127.0274561
7614,360,21414395,새우의진수,음식점,37.50740185,127.0279223
7615,360,1102680101,반포식스 논현점,음식점,37.50750653,127.0272211
7619,360,964567264,논현동빨간떡볶이,음식점,37.50714959,127.0278453
7620,360,1388481682,오뎅라운지,음식점,37.50711082,127.027972
7621,360,563542633,베어글,음식점,37.50736129,127.0279924
7622,360,1717795185,슬로우캘리 논현점,음식점,37.5072154,127.0276847
7623,360,1221070111,구슬구슬 논현점,음식점,37.50756427,127.026918
7626,360,1951237253,주윤발,음식점,37.50710451,127.0279697
7629,360,632147518,최배달바로보쌈 논현점,음식점,37.50714238,127.0278442
7630,360,1893002634,미트맨,음식점,37.50712797,127.0278227
7631,360,26852745,네버랜드,카페,37.50763266,127.0272619
7633,360,20230933,지유가오카핫쵸메 7호점,카페,37.50743431,127.0278138
7634,360,1981334800,북두칠성궁마고삼신당 대모산 신령 황후신당,카페,37.50763807,127.0272529
7636,360,1414274578,컨트롤카페,카페,37.50708582,127.0269609
7639,360,1605451263,노바약국,약국,37.50748131,127.0271985
7640,361,23251840,GS25 논현평화점,편의점,37.50833539,127.0275019
7654,361,1654178576,박콧털,음식점,37.50868145,127.0271718
7658,361,1479505486,신닭발클럽 논현본점,음식점,37.50832105,127.0272033
7659,361,53554597,피자에공감하다,음식점,37.50806426,127.0271931
7660,361,436079701,쉐프의밥상&죽,음식점,37.50794622,127.0272258
7661,361,1101821075,준영이네,음식점,37.50832999,127.0275065
7662,361,1000261062,피자공감,음식점,37.50805253,127.0272847
7663,361,26870110,푸드스토아,음식점,37.50793901,127.0272258
7664,361,798506267,1989인발리,음식점,37.50808048,127.0272123
7666,361,2122824404,멍돌핀,카페,37.50796784,127.0272349
7667,361,2037043049,하이멍그라미,카페,37.50831203,127.0272463
7669,361,1096655342,문제적커피,카페,37.50833185,127.0272169
7672,361,16791333,유한약국,약국,37.50834628,127.0271558
7674,361,530128310,예주약국,약국,37.50856073,127.0271344
7675,362,564964269,CU 논현평화점,편의점,37.50911751,127.0273167
7681,362,19031424,스파게티스토리,음식점,37.50898779,127.02719
7682,362,132160859,논현오뎅,음식점,37.50908515,127.0269593
7684,362,765313698,MUU 한우다이닝 논현본점,음식점,37.50928512,127.0272014
7685,362,646645795,패티드,음식점,37.50914544,127.0273167
7687,362,1361134739,쏭스핫도그 논현점,음식점,37.50890133,127.0270588
7691,362,700726143,심야식당 준수,음식점,37.50931935,127.0272331
7692,362,684679929,부엌부엌 강남본점,음식점,37.50913823,127.0273337
7693,362,1507928155,토스토스,음식점,37.50923827,127.0271935
7697,362,901080434,비쥬트리,음식점,37.50929954,127.0272105
7702,362,788647568,카페쑥스럽 논현점,카페,37.50929772,127.0272625
7713,363,16298489,세븐일레븐 논현한어울림점,편의점,37.50996071,127.0279233
7718,363,439578454,갤러리스탠,문화시설,37.51005084,127.0278012
7724,363,1929604255,택사스돈까스,음식점,37.51031591,127.0270242
7726,363,2100556675,논현상회,음식점,37.51007891,127.0271983
7727,363,2144592293,완스,음식점,37.50991678,127.026963
7728,363,1744153109,다노스수제버거앤샐러드,음식점,37.51019506,127.0275184
7729,363,436627620,공룡닭발 강남점,음식점,37.51021413,127.026902
7730,363,1677569888,채강포차,음식점,37.51021323,127.0268964
7735,363,2005569709,길라니후카바,음식점,37.5098211,127.0277343
7736,363,1555794325,완성사랑방,음식점,37.50990417,127.026963
7737,363,1883027605,다루마c,음식점,37.51021413,127.026902
7738,363,1384621624,강명수아저씨네,음식점,37.50991768,127.0269641
7740,363,1860507295,탑토스트 논현본점,음식점,37.51018439,127.0268964
7741,363,903029495,요거트아이스크림의정석 신논현점,카페,37.50976248,127.0279481
7742,363,584391895,1998,카페,37.51007801,127.0271904
7743,363,1968678193,백억커피 논현점,카페,37.51045636,127.0275129
7744,363,1971127590,유캔두잇 강남논현점,카페,37.5102897,127.027376
7745,363,1119274275,개다방 어개인,카페,37.5097392,127.027326
7747,363,947914397,샌드위치카페222,카페,37.50972103,127.0279628
7749,363,798761852,봉보드카페,카페,37.51026635,127.0270355
7751,363,1375483493,나따오비까with샘스커피,카페,37.50991678,127.026963
7752,363,1839379125,NoSugar샐러드 본점,카페,37.50991678,127.026963
7755,363,1963278269,이천오,카페,37.51007891,127.0271983
7759,363,26347444,갤러리약국,약국,37.51006271,127.0270863
7761,364,837182442,논현어린이집,"어린이집, 유치원",37.51102773,127.0268967
7767,364,578801683,버텍스 논현점,음식점,37.5113123,127.0275709
7771,364,40271144,끼니위드팜 강남논현점,음식점,37.51110519,127.0270437
7772,364,1738029126,헬키푸키 논현점,음식점,37.51101055,127.0271828
7774,364,1321113608,구구족 강남논현점,음식점,37.51096189,127.0271907
7775,364,1580828622,아리,음식점,37.51076093,127.0273433
7776,364,966372643,밥한민국 논현점,음식점,37.5109682,127.0271998
7777,364,2065852115,쌀똑핫도그 논현직영점,음식점,37.51096279,127.0271907
7778,364,578149960,생연어전문점 청연 논현점,음식점,37.51096189,127.0271907
7779,364,1722417600,일만족발 강남본점,음식점,37.5109682,127.0271998
7785,364,622935114,와리가리커피,카페,37.51090143,127.0275843
7804,365,87393353,한식맛집,음식점,37.51167541,127.027519
7805,365,1277891339,아낙 잠원점,음식점,37.51151312,127.0279928
7806,365,1576206580,아토커피 논현점,카페,37.5116223,127.0273357
7810,366,215080749,갤러리 X2,문화시설,37.51253691,127.0269266
7812,366,1208061065,언타이틀,음식점,37.5124432,127.0269537
7813,366,2062380646,퐁치커피익스프레스 논현본점,카페,37.51247002,127.0278496
7814,366,1881368225,카페1257,카페,37.51250177,127.0269198
7815,366,2121301772,피씨엔카페,카페,37.51253691,127.0269266
7816,366,590038451,카페,카페,37.51243588,127.0274277
7817,366,970472909,로버스트파트너스 유한회사,카페,37.51253691,127.0269266
7818,366,486675449,버터풀카페,카페,37.51244218,127.0274458
7819,367,20037899,GS25 논현하니점,편의점,37.51375577,127.027789
7822,367,8674873,강남문화원,문화시설,37.51384693,127.0271058
7824,367,1481142274,쉬즈베이글 랩,음식점,37.51357031,127.0271419
7825,367,1477547778,우메인,음식점,37.51357031,127.0271419
7826,367,1910932106,카페마뮤,카페,37.51337567,127.0272368
7830,368,1630603393,더스퀘어,카페,37.51405853,127.0276861
7832,369,1052040972,투고샐러드 메자닌점,음식점,37.51545887,127.0269039
7833,370,1969401361,다온바이뱀부,음식점,37.51607676,127.0277536
7834,371,1231309434,빠삐용빵 논현점,음식점,37.51745992,127.0272643
7839,372,737445391,외계인방앗간 본점,음식점,37.51808439,127.0269128
7840,372,26843943,네모집 논현점,음식점,37.5185429,127.0273507
7841,372,8941025,루나바인,음식점,37.51832033,127.0274422
7842,372,1644196362,단백하루,음식점,37.51826812,127.0272477
7844,372,1257572090,서울호떡 논현직영점,음식점,37.51809881,127.0268856
7850,372,817642678,드라소울,카페,37.51830236,127.0272307
7862,373,2057040497,테이블105,음식점,37.51849504,127.027836
7863,373,2026801477,정상,음식점,37.5188086,127.0277829
7866,373,249493098,빌라드블랑커피,카페,37.51875547,127.0276291
7867,373,1494455366,VB커피,카페,37.51875457,127.0276279
7868,373,19964057,에이미스커피 논현점,카페,37.51850226,127.0277817
7873,374,1315450428,CU 신사강남점,편의점,37.52028903,127.0274215
7882,374,18659038,주한파키스탄대사관,공공기관,37.51959268,127.0268771
7884,374,1532633768,꼬륵 신사본점,음식점,37.52019627,127.0272529
7886,374,851177512,플럼위스키하우스,음식점,37.52006569,127.0269678
7889,374,1543246470,에클리코,음식점,37.51998192,127.0268535
7890,374,1251565945,꼬륵본점,음식점,37.52019717,127.0272552
7906,375,981336389,봉피양 압구정점,음식점,37.5206016,127.0277485
7907,375,13122215,병철이네치맛살,음식점,37.5212234,127.0272736
7909,375,27344977,홍반장 신의주찹쌀순대감자탕,음식점,37.52059991,127.0272666
7910,375,18782432,콰이,음식점,37.52089453,127.0272905
7911,375,983856791,우시야,음식점,37.5208413,127.0276106
7914,375,800801540,유유서울,음식점,37.52065393,127.0274465
7915,375,232893575,빠숑,음식점,37.52078376,127.0270857
7916,375,1236861704,우리할매떡볶이 압구정점,음식점,37.52106124,127.0271853
7917,375,129122983,띠넬로인서울,음식점,37.5205882,127.0272485
7919,375,1707498751,Better Mood,음식점,37.52108104,127.0273053
7920,375,13296028,엄마손집밥숯불생삼겹살,음식점,37.52105495,127.0271469
7922,375,1692811550,태능숯불갈비,음식점,37.52105224,127.0271718
7923,375,19015177,몽크투바흐,카페,37.52120898,127.0273211
7924,375,935773961,에레보 신사,카페,37.52093495,127.0278504
7925,375,1921725394,카페 비투비씨,카페,37.52096221,127.0268663
7926,375,1348349377,뉴매터,카페,37.52123233,127.0276356
7927,375,1988279984,카페도트,카페,37.52106493,127.0268279
7928,375,625528362,빅티크,카페,37.52084507,127.0269126
7929,375,692523946,더투탑컴퍼니,카페,37.52105141,127.0268301
7935,376,20038173,GS25 압구정화인점,편의점,37.52190816,127.0273214
7949,376,1667053969,에르바,음식점,37.52174872,127.0271324
7951,376,990830077,모퉁이흑미김밥 압구정점,음식점,37.52154595,127.0273167
7953,376,1887390795,아가젤라또 압구정점,음식점,37.52173702,127.0270815
7954,376,112378010,줄리아나,음식점,37.52188913,127.0277705
7956,376,228497797,브루터스앤케이터링,음식점,37.52143055,127.0276244
7959,376,392574234,오리바베큐맥덕앤혼밥도시락,음식점,37.52170273,127.0272896
7960,376,309432507,드미뉴엣,음식점,37.52152343,127.0273133
7961,376,8936446,뜰,음식점,37.52196213,127.0276698
7962,376,1888513537,머스트바,음식점,37.52199819,127.0276246
7964,376,12567221,GEKO,음식점,37.52142514,127.0276515
7965,376,21544899,일공삼,음식점,37.52170273,127.0272896
7970,376,1413065371,카페루치아,카페,37.5219154,127.0271585
7971,376,800016205,어반누크 베이커리카페 신사점,카페,37.52139738,127.0269208
7973,376,2125079445,이니앤코 신사점,카페,37.52210638,127.0272853
7976,376,16707094,웰푸드,카페,37.52210638,127.0272853
7989,376,16043644,마리약국,약국,37.52185399,127.0277942
7991,377,8446796,세븐일레븐 신사한나래점,편의점,37.52305783,127.0273263
8020,377,1250460135,마초스테이크,음식점,37.5231164,127.0273388
8021,377,310873972,스시유겐,음식점,37.5229083,127.0272064
8022,377,14707107,오조,음식점,37.52251368,127.0270818
8023,377,1326197955,꼼쉐뚜와,음식점,37.52294622,127.0268466
8024,377,26430344,BHC치킨 압구정역점,음식점,37.52247937,127.0273963
8025,377,13280284,명궁,음식점,37.52248841,127.0272854
8026,377,1499936002,만소당 압구정점,음식점,37.52305061,127.0274044
8027,377,21359814,조우,음식점,37.52258198,127.0278556
8028,377,1674828132,비스트로앤트로,음식점,37.52319212,127.0271476
8029,377,26505091,제주애돈 압구정본점,음식점,37.52229564,127.0270908
8030,377,1855094729,서울왕돈까스 압구정점,음식점,37.52232252,127.0277186
8031,377,925066446,노마드완도,음식점,37.52316149,127.0271703
8032,377,613018916,미방 압구정점,음식점,37.52290285,127.0273851
8034,377,1594897278,묘우,음식점,37.5224992,127.0273974
8035,377,2133748165,양푼이집,음식점,37.52238112,127.0275942
8036,377,516415235,부철이네,음식점,37.52230191,127.0272537
8037,377,1265425446,함흥당,음식점,37.52225047,127.0276021
8038,377,1842824094,참치왕,음식점,37.52288122,127.0273806
8039,377,798649831,게릿,음식점,37.52289204,127.0273625
8040,377,746917651,샤오당 쟈마라탕 압구정신현대점,음식점,37.52289294,127.0273636
8041,377,66564660,타코&커피,음식점,37.52293532,127.0272403
8044,377,1121151335,plate566_25,음식점,37.52251189,127.0270705
8045,377,1938679081,정성이가득찬집밥 신사점,음식점,37.5222929,127.0272559
8046,377,1628406419,엠더블유바,음식점,37.52252077,127.0276157
8047,377,15702480,라비뉴,음식점,37.5223802,127.0276655
8050,377,2080612804,사치,음식점,37.52236939,127.0276519
8051,377,2046226616,엠버시파이브,음식점,37.52274426,127.0274303
8052,377,1968844520,보울하우스,음식점,37.5227731,127.0273873
8053,377,1390238695,바램2,음식점,37.52251368,127.0270818
8056,377,1004390988,스카이,카페,37.5224992,127.0273974
8057,377,421464445,백억커피 압구정본사점,카페,37.52240627,127.0279245
8058,377,817472166,레비티커스커피,카페,37.52233984,127.0268611
8060,377,1450606448,백억커피 본점,카페,37.52240357,127.0279245
8080,377,9024278,메디팜무지개약국,약국,37.5231371,127.0274146
8082,377,2025692138,힐링약국,약국,37.52240627,127.0279245
8083,378,334033862,GS25 압구정유림점,편의점,37.52342896,127.0277201
8114,378,8746906,압구정공주떡,음식점,37.52356597,127.0274668
8116,378,8454638,옛날농장,음식점,37.52395791,127.0274319
8117,378,612729539,담미온 압구정점,음식점,37.52377139,127.0275099
8118,378,922349717,로바타탄요 압구정,음식점,37.52307757,127.0276816
8119,378,885843355,야스노야지로 압구정점,음식점,37.52372824,127.0270596
8122,378,2102918903,어영차풍천민물장어,음식점,37.52396241,127.0274624
8123,378,19756410,구정만두칼국수,음식점,37.52337866,127.0270188
8125,378,17738185,깐부치킨 압구정현대백화점점,음식점,37.52334618,127.0271997
8127,378,511693888,작정,음식점,37.52386344,127.0268651
8129,378,1565489437,락교 라이브펍,음식점,37.52401382,127.0272305
8131,378,1724590570,치쵸네,음식점,37.52385615,127.0272192
8132,378,24838807,대박생삼겹,음식점,37.52360575,127.026874
8133,378,1443975193,네네치킨 신사점,음식점,37.52358768,127.0270641
8134,378,1310572347,투다리 신사점,음식점,37.52359669,127.0270641
8135,378,485757963,압구정 우혼,음식점,37.52315602,127.0274157
8136,378,1645826035,브루노뮤직바,음식점,37.52333159,127.0279531
8137,378,1991904500,시올돈 압구정점,음식점,37.52313344,127.0276703
8139,378,530921423,핏닭 압구정점,음식점,37.52314515,127.0276929
8140,378,1226673954,동봉관 압구정,음식점,37.52388145,127.0268821
8141,378,10767181,창닭갈비 압구정점,음식점,37.52333902,127.0270233
8144,378,549913887,종쓰부,음식점,37.52358404,127.0272157
8147,378,409619500,팔도식당,음식점,37.52401382,127.0272305
8148,378,353493771,신사소나기,음식점,37.52385074,127.027218
8149,378,1850326045,배떡 압구정점,음식점,37.52362012,127.0270483
8150,378,836336929,5월5일,음식점,37.52384811,127.0268934
8151,378,1450967184,몽블랑,음식점,37.52334708,127.0272009
8152,378,19774774,봉산댁막내아들,음식점,37.52359128,127.0270867
8154,378,1916583332,부르노뮤직바,음식점,37.5232433,127.0279441
8156,378,1866209532,A보드게임카페,카페,37.52360575,127.0268514
8157,378,2049545299,찻집 달리아,카페,37.52336775,127.0274441
8158,378,410108676,저기커피 로스터스,카페,37.52325867,127.027711
8160,378,150953372,이주원타로스튜디오,카페,37.5233388,127.0279599
8161,378,785726845,케이보드게임카페,카페,37.52360485,127.0268537
8162,378,1619462994,블랙포션,카페,37.52335153,127.027478
8164,378,1801611716,슈퍼커피,카페,37.52334623,127.0270052
8195,378,1711116579,압구정웰약국,약국,37.52325957,127.027711
8196,378,1199028036,밝은온누리약국,약국,37.52337496,127.0274531
8197,379,7879070,세븐일레븐 압구정2점,편의점,37.52471923,127.0275464
8223,379,919199057,갤러리1707,문화시설,37.52405605,127.0277441
8226,379,988796424,엘이베리코 압구정점,음식점,37.52498967,127.0269469
8229,379,26457126,수퍼판,음식점,37.52443828,127.0268381
8230,379,8104305,찌개애감동 압구정점,음식점,37.52440214,127.0272951
8232,379,864943185,갓포준X에스테반,음식점,37.52415792,127.0274998
8233,379,978082740,신사고집 압구정점,음식점,37.52443915,127.027001
8235,379,12567234,미카 압구정점,음식점,37.52402,127.02776
8239,379,18888944,김밥천국 압구정점,음식점,37.52390827,127.0277791
8240,379,8136754,피오렌티나,음식점,37.52398037,127.0277158
8241,379,11247539,토모,음식점,37.52470566,127.0277817
8243,379,7849512,떡쌈시대 압구정점,음식점,37.52474454,127.027207
8245,379,19197482,놀부부대찌개 압구정점,음식점,37.52472739,127.0273394
8247,379,1341632439,스시702,음식점,37.52446691,127.0277386
8248,379,1045838130,바르다김선생 압구정역점,음식점,37.52406416,127.0277136
8249,379,1327316063,삼삼뼈국 압구정점,음식점,37.52450667,127.0272205
8251,379,1444742393,해랑화,음식점,37.52395785,127.0277022
8253,379,1582905658,뜸들이다 압구정본점,음식점,37.52480047,127.0269016
8255,379,1898655975,스시시류 sushisiryu,음식점,37.52420379,127.0278155
8256,379,915245784,요리야희야,음식점,37.52443557,127.0268834
8257,379,1552355547,온투,음식점,37.52478235,127.0273428
8260,379,1315912794,갈비다움 압구정점,음식점,37.52447964,127.0272115
8264,379,680133995,아부라소바 하나레,음식점,37.52478786,127.0269016
8265,379,15624202,더초코릿앤드 더컵케이크,음식점,37.52413889,127.0279376
8266,379,14980542,밥군,음식점,37.52410286,127.0279093
8269,379,17101529,커피빈 뉴압구정점,카페,37.52445075,127.0274547
8270,379,505585200,크레스타운 신사점,카페,37.52413359,127.0275009
8272,379,806891065,지유명차 압구정점,카페,37.52415152,127.0278799
8276,379,8017764,올리브베이커리,카페,37.52441292,127.02744
8310,379,941274413,여기애가까운약국,약국,37.52452817,127.027742
8311,379,24545962,신사수약국,약국,37.52473727,127.0274672
8312,380,12296408,GS25 압구정역점,편의점,37.52545805,127.0275806
8341,380,699742929,청초수물회섭국 강남점,음식점,37.52499856,127.0274786
8344,380,1959091192,쇼미더크랩 압구정점,음식점,37.52524193,127.0270262
8345,380,1712079660,마봉양꼬치 압구정점,음식점,37.52526179,127.026852
8346,380,9584414,하나우동,음식점,37.52570676,127.0274178
